"FIPS","Geographic Identifier","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Tribal Tract","Tribal Block Group","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Householder 15 to 24 Years","Renter-Occupied Housing Units: Householder 25 to 34 Years","Renter-Occupied Housing Units: Householder 35 to 44 Years","Renter-Occupied Housing Units: Householder 45 to 54 Years","Renter-Occupied Housing Units: Householder 55 to 59 Years","Renter-Occupied Housing Units: Householder 60 to 64 Years","Renter-Occupied Housing Units: Householder 65 to 74 Years","Renter-Occupied Housing Units: Householder 75 to 84 Years","Renter-Occupied Housing Units: Householder 85 Years and Over","% Renter-Occupied Housing Units: Householder 15 to 24 Years","% Renter-Occupied Housing Units: Householder 25 to 34 Years","% Renter-Occupied Housing Units: Householder 35 to 44 Years","% Renter-Occupied Housing Units: Householder 45 to 54 Years","% Renter-Occupied Housing Units: Householder 55 to 59 Years","% Renter-Occupied Housing Units: Householder 60 to 64 Years","% Renter-Occupied Housing Units: Householder 65 to 74 Years","% Renter-Occupied Housing Units: Householder 75 to 84 Years","% Renter-Occupied Housing Units: Householder 85 Years and Over","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than High School Graduate","Renter-Occupied Housing Units: High School Graduate (Including Equivalency)","Renter-Occupied Housing Units: Some College or Associate's Degree","Renter-Occupied Housing Units: Bachelor's Degree or Higher","% Renter-Occupied Housing Units: Less than High School Graduate","% Renter-Occupied Housing Units: High School Graduate (Including Equivalency)","% Renter-Occupied Housing Units: Some College or Associate's Degree","% Renter-Occupied Housing Units: Bachelor's Degree or Higher","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $5,000","Renter-Occupied Housing Units: $5,000 to $9,999","Renter-Occupied Housing Units: $10,000 to $14,999","Renter-Occupied Housing Units: $15,000 to $19,999","Renter-Occupied Housing Units: $20,000 to $24,999","Renter-Occupied Housing Units: $25,000 to $34,999","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $75,000 to $99,999","Renter-Occupied Housing Units: $100,000 to $149,999","Renter-Occupied Housing Units: $150,000 or More","% Renter-Occupied Housing Units: Less than $5,000","% Renter-Occupied Housing Units: $5,000 to $9,999","% Renter-Occupied Housing Units: $10,000 to $14,999","% Renter-Occupied Housing Units: $15,000 to $19,999","% Renter-Occupied Housing Units: $20,000 to $24,999","% Renter-Occupied Housing Units: $25,000 to $34,999","% Renter-Occupied Housing Units: $35,000 to $49,999","% Renter-Occupied Housing Units: $50,000 to $74,999","% Renter-Occupied Housing Units: $75,000 to $99,999","% Renter-Occupied Housing Units: $100,000 to $149,999","% Renter-Occupied Housing Units: $150,000 or More","Median Household Income in the Past 12 Months (In Inflation-Adjusted Dollars) ","Gini Index","Median Value","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $300","Renter-Occupied Housing Units: $300 to $499","Renter-Occupied Housing Units: $500 to $799","Renter-Occupied Housing Units: $800 to $999","Renter-Occupied Housing Units: $1,000 to $1,499","Renter-Occupied Housing Units: $1,500 to $1,999","Renter-Occupied Housing Units: $2,000 to $2,499","Renter-Occupied Housing Units: $2,500 to $2,999","Renter-Occupied Housing Units: $3,000 or More","Renter-Occupied Housing Units: No Cash Rent","% Renter-Occupied Housing Units: Less than $300","% Renter-Occupied Housing Units: $300 to $499","% Renter-Occupied Housing Units: $500 to $799","% Renter-Occupied Housing Units: $800 to $999","% Renter-Occupied Housing Units: $1,000 to $1,499","% Renter-Occupied Housing Units: $1,500 to $1,999","% Renter-Occupied Housing Units: $2,000 to $2,499","% Renter-Occupied Housing Units: $2,500 to $2,999","% Renter-Occupied Housing Units: $3,000 or More","% Renter-Occupied Housing Units: No Cash Rent","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $20,000","Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","Renter-Occupied Housing Units: $20,000 to $34,999","Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","Renter-Occupied Housing Units: $75,000 or More","Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More","Renter-Occupied Housing Units: Zero or Negative Income","Renter-Occupied Housing Units: No Cash Rent","% Renter-Occupied Housing Units: Less than $20,000","% Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","% Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","% Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","% Renter-Occupied Housing Units: $20,000 to $34,999","% Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","% Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","% Renter-Occupied Housing Units: $35,000 to $49,999","% Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","% Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","% Renter-Occupied Housing Units: $50,000 to $74,999","% Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","% Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","% Renter-Occupied Housing Units: $75,000 or More","% Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","% Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","% Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More","% Renter-Occupied Housing Units: Zero or Negative Income","% Renter-Occupied Housing Units: No Cash Rent"
Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A01003B_001,SE_A01003B_002,SE_A01003B_003,SE_A01003B_004,SE_A01003B_005,SE_A01003B_006,SE_A01003B_007,SE_A01003B_008,SE_A01003B_009,SE_A01003B_010,PCT_SE_A01003B_002,PCT_SE_A01003B_003,PCT_SE_A01003B_004,PCT_SE_A01003B_005,PCT_SE_A01003B_006,PCT_SE_A01003B_007,PCT_SE_A01003B_008,PCT_SE_A01003B_009,PCT_SE_A01003B_010,SE_A12005B_001,SE_A12005B_002,SE_A12005B_003,SE_A12005B_004,SE_A12005B_005,PCT_SE_A12005B_002,PCT_SE_A12005B_003,PCT_SE_A12005B_004,PCT_SE_A12005B_005,SE_A14003B_001,SE_A14003B_002,SE_A14003B_003,SE_A14003B_004,SE_A14003B_005,SE_A14003B_006,SE_A14003B_007,SE_A14003B_008,SE_A14003B_009,SE_A14003B_010,SE_A14003B_011,SE_A14003B_012,PCT_SE_A14003B_002,PCT_SE_A14003B_003,PCT_SE_A14003B_004,PCT_SE_A14003B_005,PCT_SE_A14003B_006,PCT_SE_A14003B_007,PCT_SE_A14003B_008,PCT_SE_A14003B_009,PCT_SE_A14003B_010,PCT_SE_A14003B_011,PCT_SE_A14003B_012,SE_A14016_001,SE_A14028_001,SE_A10036_001,SE_A10038_001,SE_A10038_002,SE_A10038_003,SE_A10038_004,SE_A10038_005,SE_A10038_006,SE_A10038_007,SE_A10038_008,SE_A10038_009,SE_A10038_010,SE_A10038_011,PCT_SE_A10038_002,PCT_SE_A10038_003,PCT_SE_A10038_004,PCT_SE_A10038_005,PCT_SE_A10038_006,PCT_SE_A10038_007,PCT_SE_A10038_008,PCT_SE_A10038_009,PCT_SE_A10038_010,PCT_SE_A10038_011,SE_A10039B_001,SE_A10039B_002,SE_A10039B_003,SE_A10039B_004,SE_A10039B_005,SE_A10039B_006,SE_A10039B_007,SE_A10039B_008,SE_A10039B_009,SE_A10039B_010,SE_A10039B_011,SE_A10039B_012,SE_A10039B_013,SE_A10039B_014,SE_A10039B_015,SE_A10039B_016,SE_A10039B_017,SE_A10039B_018,SE_A10039B_019,SE_A10039B_020,SE_A10039B_021,SE_A10039B_022,SE_A10039B_023,PCT_SE_A10039B_002,PCT_SE_A10039B_003,PCT_SE_A10039B_004,PCT_SE_A10039B_005,PCT_SE_A10039B_006,PCT_SE_A10039B_007,PCT_SE_A10039B_008,PCT_SE_A10039B_009,PCT_SE_A10039B_010,PCT_SE_A10039B_011,PCT_SE_A10039B_012,PCT_SE_A10039B_013,PCT_SE_A10039B_014,PCT_SE_A10039B_015,PCT_SE_A10039B_016,PCT_SE_A10039B_017,PCT_SE_A10039B_018,PCT_SE_A10039B_019,PCT_SE_A10039B_020,PCT_SE_A10039B_021,PCT_SE_A10039B_022,PCT_SE_A10039B_023
"78778701","86000US78701","ZCTA5 78701","ZCTA5 78701","us","860","00","ACSSF","0037957",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78701",,,,,,,,,,,,,9427,7990,396,31,616,19,190,185,84.76,4.2,0.33,6.53,0.2,2.02,1.96,3615,363,1658,699,270,196,165,237,27,0,10.04,45.86,19.34,7.47,5.42,4.56,6.56,0.75,0,3615,120,87,615,2793,3.32,2.41,17.01,77.26,3615,225,84,83,76,135,140,161,445,518,750,998,6.22,2.32,2.3,2.1,3.73,3.87,4.45,12.31,14.33,20.75,27.61,93359,0.5146,435400,3615,109,63,132,124,291,1162,627,509,513,85,3.02,1.74,3.65,3.43,8.05,32.14,17.34,14.08,14.19,2.35,3615,293,13,0,280,275,0,14,261,161,3,48,110,429,5,39,385,2220,1225,784,211,152,85,8.11,0.36,0,7.75,7.61,0,0.39,7.22,4.45,0.08,1.33,3.04,11.87,0.14,1.08,10.65,61.41,33.89,21.69,5.84,4.2,2.35
"78778702","86000US78702","ZCTA5 78702","ZCTA5 78702","us","860","00","ACSSF","0037958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78702",,,,,,,,,,,,,23389,16875,3580,31,469,3,1593,838,72.15,15.31,0.13,2.01,0.01,6.81,3.58,5099,249,2180,945,573,290,241,400,108,113,4.88,42.75,18.53,11.24,5.69,4.73,7.84,2.12,2.22,5099,897,910,1057,2235,17.59,17.85,20.73,43.83,5099,274,557,320,375,243,538,339,738,528,718,469,5.37,10.92,6.28,7.35,4.77,10.55,6.65,14.47,10.35,14.08,9.2,45074,0.4948,361500,5099,672,403,586,379,983,1038,616,178,34,210,13.18,7.9,11.49,7.43,19.28,20.36,12.08,3.49,0.67,4.12,5099,1294,58,388,848,693,100,70,523,334,39,77,218,738,180,332,226,1653,983,543,127,177,210,25.38,1.14,7.61,16.63,13.59,1.96,1.37,10.26,6.55,0.76,1.51,4.28,14.47,3.53,6.51,4.43,32.42,19.28,10.65,2.49,3.47,4.12
"78778703","86000US78703","ZCTA5 78703","ZCTA5 78703","us","860","00","ACSSF","0037959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78703",,,,,,,,,,,,,20890,18214,239,46,1889,0,242,260,87.19,1.14,0.22,9.04,0,1.16,1.24,4345,268,2116,922,397,141,218,131,142,10,6.17,48.7,21.22,9.14,3.25,5.02,3.01,3.27,0.23,4345,122,36,648,3539,2.81,0.83,14.91,81.45,4345,247,44,77,111,344,411,582,856,373,541,759,5.68,1.01,1.77,2.55,7.92,9.46,13.39,19.7,8.58,12.45,17.47,58089,0.5442,822800,4345,0,17,826,317,992,883,556,225,372,157,0,0.39,19.01,7.3,22.83,20.32,12.8,5.18,8.56,3.61,4345,289,0,0,289,748,0,85,663,573,36,323,214,838,77,402,359,1625,976,542,107,115,157,6.65,0,0,6.65,17.22,0,1.96,15.26,13.19,0.83,7.43,4.93,19.29,1.77,9.25,8.26,37.4,22.46,12.47,2.46,2.65,3.61
"78778704","86000US78704","ZCTA5 78704","ZCTA5 78704","us","860","00","ACSSF","0037960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78704",,,,,,,,,,,,,48486,42676,1852,267,1573,27,565,1526,88.02,3.82,0.55,3.24,0.06,1.17,3.15,15585,1343,7654,3279,1545,652,456,419,177,60,8.62,49.11,21.04,9.91,4.18,2.93,2.69,1.14,0.38,15585,701,1488,3794,9602,4.5,9.55,24.34,61.61,15585,809,501,613,542,731,1481,1975,3707,1953,2075,1198,5.19,3.21,3.93,3.48,4.69,9.5,12.67,23.79,12.53,13.31,7.69,56739,0.4972,500600,15585,599,286,766,1748,6033,3946,1272,447,219,269,3.84,1.84,4.91,11.22,38.71,25.32,8.16,2.87,1.41,1.73,15585,1854,17,82,1755,2159,133,67,1959,1933,14,388,1531,3676,396,1907,1373,5153,3358,1427,368,541,269,11.9,0.11,0.53,11.26,13.85,0.85,0.43,12.57,12.4,0.09,2.49,9.82,23.59,2.54,12.24,8.81,33.06,21.55,9.16,2.36,3.47,1.73
"78778705","86000US78705","ZCTA5 78705","ZCTA5 78705","us","860","00","ACSSF","0037961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78705",,,,,,,,,,,,,33948,24285,2415,113,5192,17,781,1145,71.54,7.11,0.33,15.29,0.05,2.3,3.37,7657,4385,2354,325,252,105,128,42,32,34,57.27,30.74,4.24,3.29,1.37,1.67,0.55,0.42,0.44,7657,79,546,3876,3156,1.03,7.13,50.62,41.22,7657,2053,939,819,415,477,657,675,740,442,318,122,26.81,12.26,10.7,5.42,6.23,8.58,8.82,9.66,5.77,4.15,1.59,15221,0.6752,444700,7657,64,26,504,1255,2739,1504,768,239,305,253,0.84,0.34,6.58,16.39,35.77,19.64,10.03,3.12,3.98,3.3,7657,3142,9,65,3068,1079,0,27,1052,641,11,287,343,740,65,425,250,850,471,306,73,952,253,41.03,0.12,0.85,40.07,14.09,0,0.35,13.74,8.37,0.14,3.75,4.48,9.66,0.85,5.55,3.26,11.1,6.15,4,0.95,12.43,3.3
"78778712","86000US78712","ZCTA5 78712","ZCTA5 78712","us","860","00","ACSSF","0037962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78712",,,,,,,,,,,,,860,633,132,8,18,0,25,44,73.6,15.35,0.93,2.09,0,2.91,5.12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"78778717","86000US78717","ZCTA5 78717","ZCTA5 78717","us","860","00","ACSSF","0037963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78717",,,,,,,,,,,,,30218,18218,1338,224,8374,108,659,1297,60.29,4.43,0.74,27.71,0.36,2.18,4.29,4219,308,1377,1202,598,224,243,129,127,11,7.3,32.64,28.49,14.17,5.31,5.76,3.06,3.01,0.26,4219,0,526,1461,2232,0,12.47,34.63,52.9,4219,39,0,145,39,211,370,720,1034,584,729,348,0.92,0,3.44,0.92,5,8.77,17.07,24.51,13.84,17.28,8.25,63464,0.4,347900,4219,12,0,71,458,2268,901,331,125,42,11,0.28,0,1.68,10.86,53.76,21.36,7.85,2.96,1,0.26,4219,212,0,0,212,581,0,16,565,720,0,193,527,1034,59,600,375,1661,1196,391,74,0,11,5.02,0,0,5.02,13.77,0,0.38,13.39,17.07,0,4.57,12.49,24.51,1.4,14.22,8.89,39.37,28.35,9.27,1.75,0,0.26
"78778719","86000US78719","ZCTA5 78719","ZCTA5 78719","us","860","00","ACSSF","0037964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78719",,,,,,,,,,,,,1815,1170,95,0,4,0,505,41,64.46,5.23,0,0.22,0,27.82,2.26,109,9,15,28,0,46,4,7,0,0,8.26,13.76,25.69,0,42.2,3.67,6.42,0,0,109,34,36,39,0,31.19,33.03,35.78,0,109,5,29,0,15,4,12,22,7,0,15,0,4.59,26.61,0,13.76,3.67,11.01,20.18,6.42,0,13.76,0,27813,0.3561,131800,109,0,13,22,24,30,0,0,0,0,20,0,11.93,20.18,22.02,27.52,0,0,0,0,18.35,109,44,0,0,44,16,0,16,0,22,6,3,13,7,7,0,0,0,0,0,0,0,20,40.37,0,0,40.37,14.68,0,14.68,0,20.18,5.5,2.75,11.93,6.42,6.42,0,0,0,0,0,0,0,18.35
"78778721","86000US78721","ZCTA5 78721","ZCTA5 78721","us","860","00","ACSSF","0037965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78721",,,,,,,,,,,,,12492,7154,3282,55,224,0,1399,378,57.27,26.27,0.44,1.79,0,11.2,3.03,2005,200,543,385,336,125,143,130,126,17,9.98,27.08,19.2,16.76,6.23,7.13,6.48,6.28,0.85,2005,490,576,441,498,24.44,28.73,22,24.84,2005,290,134,165,222,138,220,207,182,148,201,98,14.46,6.68,8.23,11.07,6.88,10.97,10.32,9.08,7.38,10.02,4.89,27560,0.4885,245500,2005,44,161,344,271,562,438,123,18,0,44,2.19,8.03,17.16,13.52,28.03,21.85,6.13,0.9,0,2.19,2005,606,20,35,551,345,17,27,301,192,0,102,90,182,26,109,47,447,299,148,0,189,44,30.22,1,1.75,27.48,17.21,0.85,1.35,15.01,9.58,0,5.09,4.49,9.08,1.3,5.44,2.34,22.29,14.91,7.38,0,9.43,2.19
