FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),Summary Level,Geographic Component,File Identification,Logical Record Number,US,Region,Division,State (Census Code),State (FIPS),County,County Subdivision (FIPS),Place (FIPS Code),Place (State FIPS + Place FIPS),Census Tract,Block Group,Consolidated City,American Indian Area/Alaska Native Area/Hawaiian Home Land (Census),American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS),American Indian Trust Land/Hawaiian Home Land Indicator,American Indian Tribal Subdivision (Census),American Indian Tribal Subdivision (FIPS),Alaska Native Regional Corporation (FIPS),Metropolitan and Micropolitan Statistical Area,Combined Statistical Area,Metropolitan Division,Metropolitan Area Central City,Metropolitan/Micropolitan Indicator Flag,New England City and Town Combined Statistical Area,New England City and Town Area,New England City and Town Area Division,Urban Area,Urban Area Central Place,Current Congressional District ***,State Legislative District Upper,State Legislative District Lower,Voting District,ZIP Code Tabulation Area (3-digit),ZIP Code Tabulation Area (5-digit),Subbarrio (FIPS),School District (Elementary),School District (Secondary),School District (Unified),Urban/Rural,Principal City Indicator,Traffic Analysis Zone,Urban Growth Area,Public Use Microdata Area - 5% File,Public Use Microdata Area - 1% File,Geographic Identifier,Tribal Tract,Tribal Block Group,Area (Land),Area (Water),Total Population:,Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,Renter-Occupied Housing Units,Renter-Occupied Housing Units: Householder 15 to 24 Years,Renter-Occupied Housing Units: Householder 25 to 34 Years,Renter-Occupied Housing Units: Householder 35 to 44 Years,Renter-Occupied Housing Units: Householder 45 to 54 Years,Renter-Occupied Housing Units: Householder 55 to 59 Years,Renter-Occupied Housing Units: Householder 60 to 64 Years,Renter-Occupied Housing Units: Householder 65 to 74 Years,Renter-Occupied Housing Units: Householder 75 to 84 Years,Renter-Occupied Housing Units: Householder 85 Years and Over,Renter-Occupied Housing Units,Renter-Occupied Housing Units: Less than High School Graduate,Renter-Occupied Housing Units: High School Graduate (Including Equivalency),Renter-Occupied Housing Units: Some College or Associate's Degree,Renter-Occupied Housing Units: Bachelor's Degree or Higher,Renter-Occupied Housing Units,"Renter-Occupied Housing Units: Less than $5,000","Renter-Occupied Housing Units: $5,000 to $9,999","Renter-Occupied Housing Units: $10,000 to $14,999","Renter-Occupied Housing Units: $15,000 to $19,999","Renter-Occupied Housing Units: $20,000 to $24,999","Renter-Occupied Housing Units: $25,000 to $34,999","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $75,000 to $99,999","Renter-Occupied Housing Units: $100,000 to $149,999","Renter-Occupied Housing Units: $150,000 or More",Median Household Income in the Past 12 Months (In 2011 Inflation-Adjusted Dollars) ,Gini Index,Median Value,Renter-Occupied Housing Units,Renter-Occupied Housing Units: Less than $300,Renter-Occupied Housing Units: $300 to $499,Renter-Occupied Housing Units: $500 to $799,Renter-Occupied Housing Units: $800 to $999,"Renter-Occupied Housing Units: $1,000 to $1,499","Renter-Occupied Housing Units: $1,500 to $1,999","Renter-Occupied Housing Units: $2,000 or More",Renter-Occupied Housing Units: No Cash Rent,Renter-Occupied Housing Units,"Renter-Occupied Housing Units: Less than $20,000","Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","Renter-Occupied Housing Units: $20,000 to $34,999","Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","Renter-Occupied Housing Units: $75,000 or More","Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More",Renter-Occupied Housing Units: Zero or Negative Income,Renter-Occupied Housing Units: No Cash Rent
78778722,ZCTA5 78722,78722 (ZCTA5),us,860,0,ACSSF,37670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,78722,,,,,,,,,,,86000US78722,,,3922403,0,5733,4387,744,34,140,0,271,157,1551,248,748,243,199,82,0,0,8,23,1551,126,175,382,868,1551,77,96,97,149,112,238,236,198,217,91,40,35280,0.4345,251200,1551,21,34,578,295,365,157,46,55,1551,374,0,8,366,350,0,98,252,211,10,83,118,198,84,83,31,318,275,43,0,45,55
78778723,ZCTA5 78723,78723 (ZCTA5),us,860,0,ACSSF,37671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,78723,,,,,,,,,,,86000US78723,,,17971826,0,29869,17621,8119,251,553,0,2831,494,6159,758,2181,1438,945,363,156,203,55,60,6159,2108,1527,1575,949,6159,504,389,887,409,489,873,956,882,406,309,55,28610,0.4504,168300,6159,285,279,2313,1634,1167,286,91,104,6159,1999,35,170,1794,1318,59,345,914,956,209,417,330,864,412,325,127,756,678,68,10,162,104
78778724,ZCTA5 78724,78724 (ZCTA5),us,860,0,ACSSF,37672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,78724,,,,,,,,,,,86000US78724,,,63183777,5117792,20447,8798,6250,58,10,0,4481,850,2488,171,995,625,358,125,117,97,0,0,2488,1163,663,587,75,2488,210,305,303,159,202,358,561,267,68,35,20,26625,0.4144,106300,2488,43,107,525,828,845,113,0,27,2488,925,0,0,925,546,26,38,482,561,101,260,200,267,109,106,52,123,123,0,0,39,27
78778725,ZCTA5 78725,78725 (ZCTA5),us,860,0,ACSSF,37673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,78725,,,,,,,,,,,86000US78725,,,45515870,1828078,6021,2354,1879,0,191,0,1505,92,342,55,97,136,12,0,32,10,0,0,342,37,74,121,110,342,54,30,0,0,0,0,146,93,19,0,0,45744,0.281,112900,342,0,0,32,10,246,42,0,12,342,72,0,0,72,0,0,0,0,146,0,23,123,93,42,37,14,19,19,0,0,0,12
78778726,ZCTA5 78726,78726 (ZCTA5),us,860,0,ACSSF,37674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,78726,,,,,,,,,,,86000US78726,,,28152254,34415,13198,10111,524,81,1559,0,673,250,3725,600,1535,738,740,36,43,19,14,0,3725,78,491,1819,1337,3725,57,55,64,136,135,545,801,1018,512,236,166,52317,0.4402,348100,3725,0,0,492,1159,1831,100,129,14,3725,265,0,0,265,666,0,100,566,801,12,455,334,1018,328,636,54,914,848,66,0,47,14
78778727,ZCTA5 78727,78727 (ZCTA5),us,860,0,ACSSF,37675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,78727,,,,,,,,,,,86000US78727,,,22212535,879,28075,19598,2358,104,3929,0,1359,727,6899,1202,3192,1090,773,304,170,70,30,68,6899,391,892,2228,3388,6899,283,94,302,178,422,1037,1286,1868,726,577,126,47094,0.3794,197300,6899,0,44,936,2578,2701,434,125,81,6899,702,0,0,702,1459,0,184,1275,1227,0,629,598,1853,690,1026,137,1422,1214,208,0,155,81
78778728,ZCTA5 78728,78728 (ZCTA5),us,860,0,ACSSF,37676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,78728,,,,,,,,,,,86000US78728,,,21002465,47256,20232,12967,3004,201,2258,110,998,694,6451,1240,2502,1211,626,256,128,227,123,138,6451,322,1193,3094,1842,6451,229,207,276,548,408,1074,1543,1457,399,301,9,38194,0.3958,167200,6451,16,85,2012,2042,1825,178,106,187,6451,1203,0,0,1203,1468,0,151,1317,1543,176,840,527,1340,786,503,51,653,498,155,0,57,187
78778729,ZCTA5 78729,78729 (ZCTA5),us,860,0,ACSSF,37677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,78729,,,,,,,,,,,86000US78729,,,23892699,138740,27024,20429,2357,93,2552,0,617,976,6770,1091,2447,1410,1109,133,223,98,64,195,6770,237,1313,2787,2433,6770,160,76,356,462,369,721,1620,1658,870,393,85,45320,0.3827,187300,6770,12,0,1254,2008,2949,408,116,23,6770,1012,12,0,1000,1090,0,174,916,1597,48,892,657,1658,588,990,80,1348,1042,240,66,42,23
78778730,ZCTA5 78730,78730 (ZCTA5),us,860,0,ACSSF,37678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,78730,,,,,,,,,,,86000US78730,,,37269755,1196694,8242,6783,212,0,889,68,84,206,1092,266,420,175,147,18,32,15,19,0,1092,0,51,383,658,1092,0,16,16,34,34,178,121,404,69,152,68,59613,0.4605,579300,1092,0,0,66,299,623,51,21,32,1092,66,0,0,66,212,0,0,212,121,0,104,17,386,31,304,51,275,257,18,0,0,32
78778731,ZCTA5 78731,78731 (ZCTA5),us,860,0,ACSSF,37679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,78731,,,,,,,,,,,86000US78731,,,22253088,551387,24898,21629,400,104,2152,33,232,348,4933,1215,1767,630,477,67,166,141,210,260,4933,60,285,1311,3277,4933,443,423,310,234,229,610,963,611,559,302,249,37668,0.5166,429700,4933,25,27,1429,1113,1453,535,272,79,4933,1129,0,0,1129,813,0,217,596,949,60,451,438,598,203,275,120,1110,936,162,12,255,79
