"FIPS","Geographic Identifier","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Tribal Tract","Tribal Block Group","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Householder 15 to 24 Years","Renter-Occupied Housing Units: Householder 25 to 34 Years","Renter-Occupied Housing Units: Householder 35 to 44 Years","Renter-Occupied Housing Units: Householder 45 to 54 Years","Renter-Occupied Housing Units: Householder 55 to 59 Years","Renter-Occupied Housing Units: Householder 60 to 64 Years","Renter-Occupied Housing Units: Householder 65 to 74 Years","Renter-Occupied Housing Units: Householder 75 to 84 Years","Renter-Occupied Housing Units: Householder 85 Years and Over","% Renter-Occupied Housing Units: Householder 15 to 24 Years","% Renter-Occupied Housing Units: Householder 25 to 34 Years","% Renter-Occupied Housing Units: Householder 35 to 44 Years","% Renter-Occupied Housing Units: Householder 45 to 54 Years","% Renter-Occupied Housing Units: Householder 55 to 59 Years","% Renter-Occupied Housing Units: Householder 60 to 64 Years","% Renter-Occupied Housing Units: Householder 65 to 74 Years","% Renter-Occupied Housing Units: Householder 75 to 84 Years","% Renter-Occupied Housing Units: Householder 85 Years and Over","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than High School Graduate","Renter-Occupied Housing Units: High School Graduate (Including Equivalency)","Renter-Occupied Housing Units: Some College or Associate's Degree","Renter-Occupied Housing Units: Bachelor's Degree or Higher","% Renter-Occupied Housing Units: Less than High School Graduate","% Renter-Occupied Housing Units: High School Graduate (Including Equivalency)","% Renter-Occupied Housing Units: Some College or Associate's Degree","% Renter-Occupied Housing Units: Bachelor's Degree or Higher","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $5,000","Renter-Occupied Housing Units: $5,000 to $9,999","Renter-Occupied Housing Units: $10,000 to $14,999","Renter-Occupied Housing Units: $15,000 to $19,999","Renter-Occupied Housing Units: $20,000 to $24,999","Renter-Occupied Housing Units: $25,000 to $34,999","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $75,000 to $99,999","Renter-Occupied Housing Units: $100,000 to $149,999","Renter-Occupied Housing Units: $150,000 or More","% Renter-Occupied Housing Units: Less than $5,000","% Renter-Occupied Housing Units: $5,000 to $9,999","% Renter-Occupied Housing Units: $10,000 to $14,999","% Renter-Occupied Housing Units: $15,000 to $19,999","% Renter-Occupied Housing Units: $20,000 to $24,999","% Renter-Occupied Housing Units: $25,000 to $34,999","% Renter-Occupied Housing Units: $35,000 to $49,999","% Renter-Occupied Housing Units: $50,000 to $74,999","% Renter-Occupied Housing Units: $75,000 to $99,999","% Renter-Occupied Housing Units: $100,000 to $149,999","% Renter-Occupied Housing Units: $150,000 or More","Median Household Income in the Past 12 Months (In Inflation-Adjusted Dollars) ","Gini Index","Median Value","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $300","Renter-Occupied Housing Units: $300 to $499","Renter-Occupied Housing Units: $500 to $799","Renter-Occupied Housing Units: $800 to $999","Renter-Occupied Housing Units: $1,000 to $1,499","Renter-Occupied Housing Units: $1,500 to $1,999","Renter-Occupied Housing Units: $2,000 to $2,499","Renter-Occupied Housing Units: $2,500 to $2,999","Renter-Occupied Housing Units: $3,000 or More","Renter-Occupied Housing Units: No Cash Rent","% Renter-Occupied Housing Units: Less than $300","% Renter-Occupied Housing Units: $300 to $499","% Renter-Occupied Housing Units: $500 to $799","% Renter-Occupied Housing Units: $800 to $999","% Renter-Occupied Housing Units: $1,000 to $1,499","% Renter-Occupied Housing Units: $1,500 to $1,999","% Renter-Occupied Housing Units: $2,000 to $2,499","% Renter-Occupied Housing Units: $2,500 to $2,999","% Renter-Occupied Housing Units: $3,000 or More","% Renter-Occupied Housing Units: No Cash Rent","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $20,000","Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","Renter-Occupied Housing Units: $20,000 to $34,999","Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","Renter-Occupied Housing Units: $75,000 or More","Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More","Renter-Occupied Housing Units: Zero or Negative Income","Renter-Occupied Housing Units: No Cash Rent","% Renter-Occupied Housing Units: Less than $20,000","% Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","% Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","% Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","% Renter-Occupied Housing Units: $20,000 to $34,999","% Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","% Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","% Renter-Occupied Housing Units: $35,000 to $49,999","% Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","% Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","% Renter-Occupied Housing Units: $50,000 to $74,999","% Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","% Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","% Renter-Occupied Housing Units: $75,000 or More","% Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","% Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","% Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More","% Renter-Occupied Housing Units: Zero or Negative Income","% Renter-Occupied Housing Units: No Cash Rent"
Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A01003B_001,SE_A01003B_002,SE_A01003B_003,SE_A01003B_004,SE_A01003B_005,SE_A01003B_006,SE_A01003B_007,SE_A01003B_008,SE_A01003B_009,SE_A01003B_010,PCT_SE_A01003B_002,PCT_SE_A01003B_003,PCT_SE_A01003B_004,PCT_SE_A01003B_005,PCT_SE_A01003B_006,PCT_SE_A01003B_007,PCT_SE_A01003B_008,PCT_SE_A01003B_009,PCT_SE_A01003B_010,SE_A12005B_001,SE_A12005B_002,SE_A12005B_003,SE_A12005B_004,SE_A12005B_005,PCT_SE_A12005B_002,PCT_SE_A12005B_003,PCT_SE_A12005B_004,PCT_SE_A12005B_005,SE_A14003B_001,SE_A14003B_002,SE_A14003B_003,SE_A14003B_004,SE_A14003B_005,SE_A14003B_006,SE_A14003B_007,SE_A14003B_008,SE_A14003B_009,SE_A14003B_010,SE_A14003B_011,SE_A14003B_012,PCT_SE_A14003B_002,PCT_SE_A14003B_003,PCT_SE_A14003B_004,PCT_SE_A14003B_005,PCT_SE_A14003B_006,PCT_SE_A14003B_007,PCT_SE_A14003B_008,PCT_SE_A14003B_009,PCT_SE_A14003B_010,PCT_SE_A14003B_011,PCT_SE_A14003B_012,SE_A14016_001,SE_A14028_001,SE_A10036_001,SE_A10038_001,SE_A10038_002,SE_A10038_003,SE_A10038_004,SE_A10038_005,SE_A10038_006,SE_A10038_007,SE_A10038_008,SE_A10038_009,SE_A10038_010,SE_A10038_011,PCT_SE_A10038_002,PCT_SE_A10038_003,PCT_SE_A10038_004,PCT_SE_A10038_005,PCT_SE_A10038_006,PCT_SE_A10038_007,PCT_SE_A10038_008,PCT_SE_A10038_009,PCT_SE_A10038_010,PCT_SE_A10038_011,SE_A10039B_001,SE_A10039B_002,SE_A10039B_003,SE_A10039B_004,SE_A10039B_005,SE_A10039B_006,SE_A10039B_007,SE_A10039B_008,SE_A10039B_009,SE_A10039B_010,SE_A10039B_011,SE_A10039B_012,SE_A10039B_013,SE_A10039B_014,SE_A10039B_015,SE_A10039B_016,SE_A10039B_017,SE_A10039B_018,SE_A10039B_019,SE_A10039B_020,SE_A10039B_021,SE_A10039B_022,SE_A10039B_023,PCT_SE_A10039B_002,PCT_SE_A10039B_003,PCT_SE_A10039B_004,PCT_SE_A10039B_005,PCT_SE_A10039B_006,PCT_SE_A10039B_007,PCT_SE_A10039B_008,PCT_SE_A10039B_009,PCT_SE_A10039B_010,PCT_SE_A10039B_011,PCT_SE_A10039B_012,PCT_SE_A10039B_013,PCT_SE_A10039B_014,PCT_SE_A10039B_015,PCT_SE_A10039B_016,PCT_SE_A10039B_017,PCT_SE_A10039B_018,PCT_SE_A10039B_019,PCT_SE_A10039B_020,PCT_SE_A10039B_021,PCT_SE_A10039B_022,PCT_SE_A10039B_023
"78778701","86000US78701","78701 ZCTA5","78701 ZCTA5","us","860","00","ACSSF","0037947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78701",,,,,,,,,,,,,7875,6714,333,21,520,18,162,107,85.26,4.23,0.27,6.6,0.23,2.06,1.36,3153,299,1683,453,259,100,113,199,31,16,9.48,53.38,14.37,8.21,3.17,3.58,6.31,0.98,0.51,3153,115,102,580,2356,3.65,3.24,18.4,74.72,3153,199,59,76,74,156,116,263,433,351,585,841,6.31,1.87,2.41,2.35,4.95,3.68,8.34,13.73,11.13,18.55,26.67,89961,0.5316,476700,3153,91,77,149,115,409,996,592,247,390,87,2.89,2.44,4.73,3.65,12.97,31.59,18.78,7.83,12.37,2.76,3153,242,16,0,226,272,0,20,252,263,23,32,208,416,20,118,278,1729,1004,570,155,144,87,7.68,0.51,0,7.17,8.63,0,0.63,7.99,8.34,0.73,1.01,6.6,13.19,0.63,3.74,8.82,54.84,31.84,18.08,4.92,4.57,2.76
"78778702","86000US78702","78702 ZCTA5","78702 ZCTA5","us","860","00","ACSSF","0037948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78702",,,,,,,,,,,,,22876,16739,3025,40,431,0,1837,804,73.17,13.22,0.17,1.88,0,8.03,3.51,4754,253,1935,944,516,304,171,380,141,110,5.32,40.7,19.86,10.85,6.39,3.6,7.99,2.97,2.31,4754,958,930,1049,1817,20.15,19.56,22.07,38.22,4754,282,501,396,352,333,377,497,674,412,593,337,5.93,10.54,8.33,7.4,7,7.93,10.45,14.18,8.67,12.47,7.09,39917,0.4891,297700,4754,575,497,668,500,930,837,471,70,20,186,12.1,10.45,14.05,10.52,19.56,17.61,9.91,1.47,0.42,3.91,4754,1352,53,345,954,662,82,66,514,493,98,175,220,668,216,287,165,1286,789,440,57,107,186,28.44,1.11,7.26,20.07,13.93,1.72,1.39,10.81,10.37,2.06,3.68,4.63,14.05,4.54,6.04,3.47,27.05,16.6,9.26,1.2,2.25,3.91
"78778703","86000US78703","78703 ZCTA5","78703 ZCTA5","us","860","00","ACSSF","0037949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78703",,,,,,,,,,,,,20788,18558,120,38,1653,0,188,231,89.27,0.58,0.18,7.95,0,0.9,1.11,4672,330,2292,964,453,162,194,164,98,15,7.06,49.06,20.63,9.7,3.47,4.15,3.51,2.1,0.32,4672,128,55,859,3630,2.74,1.18,18.39,77.7,4672,271,75,91,173,388,424,659,893,479,503,716,5.8,1.61,1.95,3.7,8.3,9.08,14.11,19.11,10.25,10.77,15.33,54167,0.547,767400,4672,0,8,836,455,1160,963,545,263,260,182,0,0.17,17.89,9.74,24.83,20.61,11.67,5.63,5.57,3.9,4672,419,0,0,419,806,0,92,714,649,56,291,302,860,114,417,329,1645,965,557,123,111,182,8.97,0,0,8.97,17.25,0,1.97,15.28,13.89,1.2,6.23,6.46,18.41,2.44,8.93,7.04,35.21,20.65,11.92,2.63,2.38,3.9
"78778704","86000US78704","78704 ZCTA5","78704 ZCTA5","us","860","00","ACSSF","0037950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78704",,,,,,,,,,,,,47158,41998,1496,298,1444,24,576,1322,89.06,3.17,0.63,3.06,0.05,1.22,2.8,15243,1383,7409,3084,1631,682,383,430,179,62,9.07,48.61,20.23,10.7,4.47,2.51,2.82,1.17,0.41,15243,821,1446,3908,9068,5.39,9.49,25.64,59.49,15243,783,542,733,491,954,1618,1996,3610,1771,1830,915,5.14,3.56,4.81,3.22,6.26,10.61,13.09,23.68,11.62,12.01,6,52713,0.4823,464400,15243,572,370,1045,2223,5991,3350,990,264,178,260,3.75,2.43,6.86,14.58,39.3,21.98,6.49,1.73,1.17,1.71,15243,2063,14,142,1907,2529,89,98,2342,1971,35,540,1396,3546,602,1947,997,4441,2968,1213,260,433,260,13.53,0.09,0.93,12.51,16.59,0.58,0.64,15.36,12.93,0.23,3.54,9.16,23.26,3.95,12.77,6.54,29.13,19.47,7.96,1.71,2.84,1.71
"78778705","86000US78705","78705 ZCTA5","78705 ZCTA5","us","860","00","ACSSF","0037951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78705",,,,,,,,,,,,,33075,23827,2347,104,4910,9,735,1143,72.04,7.1,0.31,14.85,0.03,2.22,3.46,7480,4378,2259,406,216,54,74,81,12,0,58.53,30.2,5.43,2.89,0.72,0.99,1.08,0.16,0,7480,71,392,3934,3083,0.95,5.24,52.59,41.22,7480,1998,1090,916,443,497,537,622,666,387,214,110,26.71,14.57,12.25,5.92,6.64,7.18,8.32,8.9,5.17,2.86,1.47,12815,0.6857,417800,7480,58,46,616,1598,2331,1429,791,164,241,206,0.78,0.61,8.24,21.36,31.16,19.1,10.57,2.19,3.22,2.75,7480,3350,6,76,3268,1020,0,29,991,603,12,285,306,666,142,298,226,666,321,220,125,969,206,44.79,0.08,1.02,43.69,13.64,0,0.39,13.25,8.06,0.16,3.81,4.09,8.9,1.9,3.98,3.02,8.9,4.29,2.94,1.67,12.95,2.75
"78778712","86000US78712","78712 ZCTA5","78712 ZCTA5","us","860","00","ACSSF","0037952",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78712",,,,,,,,,,,,,845,591,156,9,18,0,27,44,69.94,18.46,1.07,2.13,0,3.2,5.21,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"78778717","86000US78717","78717 ZCTA5","78717 ZCTA5","us","860","00","ACSSF","0037953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78717",,,,,,,,,,,,,27764,18291,1097,200,6786,50,362,978,65.88,3.95,0.72,24.44,0.18,1.3,3.52,3830,280,1299,1015,513,186,191,200,134,12,7.31,33.92,26.5,13.39,4.86,4.99,5.22,3.5,0.31,3830,31,625,1440,1734,0.81,16.32,37.6,45.27,3830,26,19,106,30,233,271,776,1037,450,605,277,0.68,0.5,2.77,0.78,6.08,7.08,20.26,27.08,11.75,15.8,7.23,57736,0.403,319800,3830,11,0,51,649,2048,577,338,95,47,14,0.29,0,1.33,16.95,53.47,15.07,8.83,2.48,1.23,0.37,3830,167,0,0,167,504,0,24,480,776,0,295,481,1037,56,718,263,1332,987,302,43,0,14,4.36,0,0,4.36,13.16,0,0.63,12.53,20.26,0,7.7,12.56,27.08,1.46,18.75,6.87,34.78,25.77,7.89,1.12,0,0.37
"78778719","86000US78719","78719 ZCTA5","78719 ZCTA5","us","860","00","ACSSF","0037954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78719",,,,,,,,,,,,,2007,1300,105,0,6,0,540,56,64.77,5.23,0,0.3,0,26.91,2.79,128,11,15,31,18,39,6,8,0,0,8.59,11.72,24.22,14.06,30.47,4.69,6.25,0,0,128,53,34,41,0,41.41,26.56,32.03,0,128,6,25,0,15,6,30,23,8,0,15,0,4.69,19.53,0,11.72,4.69,23.44,17.97,6.25,0,11.72,0,28500,0.3616,129700,128,5,26,0,26,32,0,0,0,0,39,3.91,20.31,0,20.31,25,0,0,0,0,30.47,128,40,0,0,40,18,0,18,0,23,0,7,16,8,8,0,0,0,0,0,0,0,39,31.25,0,0,31.25,14.06,0,14.06,0,17.97,0,5.47,12.5,6.25,6.25,0,0,0,0,0,0,0,30.47
"78778721","86000US78721","78721 ZCTA5","78721 ZCTA5","us","860","00","ACSSF","0037955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78721",,,,,,,,,,,,,12447,6841,3851,53,185,0,1194,323,54.96,30.94,0.43,1.49,0,9.59,2.6,1770,170,521,362,226,125,134,101,109,22,9.6,29.44,20.45,12.77,7.06,7.57,5.71,6.16,1.24,1770,442,486,482,360,24.97,27.46,27.23,20.34,1770,242,125,194,171,112,245,185,164,211,87,34,13.67,7.06,10.96,9.66,6.33,13.84,10.45,9.27,11.92,4.92,1.92,26235,0.4634,212400,1770,19,179,385,298,506,294,40,0,0,49,1.07,10.11,21.75,16.84,28.59,16.61,2.26,0,0,2.77,1770,586,0,13,573,344,13,83,248,165,0,90,75,164,82,59,23,332,195,137,0,130,49,33.11,0,0.73,32.37,19.44,0.73,4.69,14.01,9.32,0,5.08,4.24,9.27,4.63,3.33,1.3,18.76,11.02,7.74,0,7.34,2.77
