"FIPS","Geographic Identifier","Area Name","Qualifying Name","State Postal Abbreviation","Summary Level","Geographic Component","File identification","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Tribal Tract","Tribal Block Group","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Householder 15 to 24 Years","Renter-Occupied Housing Units: Householder 25 to 34 Years","Renter-Occupied Housing Units: Householder 35 to 44 Years","Renter-Occupied Housing Units: Householder 45 to 54 Years","Renter-Occupied Housing Units: Householder 55 to 59 Years","Renter-Occupied Housing Units: Householder 60 to 64 Years","Renter-Occupied Housing Units: Householder 65 to 74 Years","Renter-Occupied Housing Units: Householder 75 to 84 Years","Renter-Occupied Housing Units: Householder 85 Years and Over","% Renter-Occupied Housing Units: Householder 15 to 24 Years","% Renter-Occupied Housing Units: Householder 25 to 34 Years","% Renter-Occupied Housing Units: Householder 35 to 44 Years","% Renter-Occupied Housing Units: Householder 45 to 54 Years","% Renter-Occupied Housing Units: Householder 55 to 59 Years","% Renter-Occupied Housing Units: Householder 60 to 64 Years","% Renter-Occupied Housing Units: Householder 65 to 74 Years","% Renter-Occupied Housing Units: Householder 75 to 84 Years","% Renter-Occupied Housing Units: Householder 85 Years and Over","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than High School Graduate","Renter-Occupied Housing Units: High School Graduate (Including Equivalency)","Renter-Occupied Housing Units: Some College or Associate's Degree","Renter-Occupied Housing Units: Bachelor's Degree or Higher","% Renter-Occupied Housing Units: Less than High School Graduate","% Renter-Occupied Housing Units: High School Graduate (Including Equivalency)","% Renter-Occupied Housing Units: Some College or Associate's Degree","% Renter-Occupied Housing Units: Bachelor's Degree or Higher","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $5,000","Renter-Occupied Housing Units: $5,000 to $9,999","Renter-Occupied Housing Units: $10,000 to $14,999","Renter-Occupied Housing Units: $15,000 to $19,999","Renter-Occupied Housing Units: $20,000 to $24,999","Renter-Occupied Housing Units: $25,000 to $34,999","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $75,000 to $99,999","Renter-Occupied Housing Units: $100,000 to $149,999","Renter-Occupied Housing Units: $150,000 or More","% Renter-Occupied Housing Units: Less than $5,000","% Renter-Occupied Housing Units: $5,000 to $9,999","% Renter-Occupied Housing Units: $10,000 to $14,999","% Renter-Occupied Housing Units: $15,000 to $19,999","% Renter-Occupied Housing Units: $20,000 to $24,999","% Renter-Occupied Housing Units: $25,000 to $34,999","% Renter-Occupied Housing Units: $35,000 to $49,999","% Renter-Occupied Housing Units: $50,000 to $74,999","% Renter-Occupied Housing Units: $75,000 to $99,999","% Renter-Occupied Housing Units: $100,000 to $149,999","% Renter-Occupied Housing Units: $150,000 or More","Median Household Income in the Past 12 Months (In Inflation-Adjusted Dollars) ","Gini Index","Median Value","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $300","Renter-Occupied Housing Units: $300 to $499","Renter-Occupied Housing Units: $500 to $799","Renter-Occupied Housing Units: $800 to $999","Renter-Occupied Housing Units: $1,000 to $1,499","Renter-Occupied Housing Units: $1,500 to $1,999","Renter-Occupied Housing Units: $2,000 to $2,499","Renter-Occupied Housing Units: $2,500 to $2,999","Renter-Occupied Housing Units: $3,000 or More","Renter-Occupied Housing Units: No Cash Rent","% Renter-Occupied Housing Units: Less than $300","% Renter-Occupied Housing Units: $300 to $499","% Renter-Occupied Housing Units: $500 to $799","% Renter-Occupied Housing Units: $800 to $999","% Renter-Occupied Housing Units: $1,000 to $1,499","% Renter-Occupied Housing Units: $1,500 to $1,999","% Renter-Occupied Housing Units: $2,000 to $2,499","% Renter-Occupied Housing Units: $2,500 to $2,999","% Renter-Occupied Housing Units: $3,000 or More","% Renter-Occupied Housing Units: No Cash Rent","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $20,000","Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","Renter-Occupied Housing Units: $20,000 to $34,999","Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","Renter-Occupied Housing Units: $75,000 or More","Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More","Renter-Occupied Housing Units: Zero or Negative Income","Renter-Occupied Housing Units: No Cash Rent","% Renter-Occupied Housing Units: Less than $20,000","% Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","% Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","% Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","% Renter-Occupied Housing Units: $20,000 to $34,999","% Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","% Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","% Renter-Occupied Housing Units: $35,000 to $49,999","% Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","% Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","% Renter-Occupied Housing Units: $50,000 to $74,999","% Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","% Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","% Renter-Occupied Housing Units: $75,000 or More","% Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","% Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","% Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More","% Renter-Occupied Housing Units: Zero or Negative Income","% Renter-Occupied Housing Units: No Cash Rent"
"78778722","86000US78722","ZCTA5 78722","ZCTA5 78722","us","860","00","ACSSF","0037986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78722",,,,,,,,,,,,,7180,5523,999,9,156,0,193,300,76.92,13.91,0.13,2.17,0,2.69,4.18,1828,122,926,341,121,100,130,72,16,0,6.67,50.66,18.65,6.62,5.47,7.11,3.94,0.88,0,1828,80,206,355,1187,4.38,11.27,19.42,64.93,1828,62,35,134,72,45,191,232,406,206,297,148,3.39,1.91,7.33,3.94,2.46,10.45,12.69,22.21,11.27,16.25,8.1,60293,0.4403,423100,1828,9,0,111,250,645,422,222,113,29,27,0.49,0,6.07,13.68,35.28,23.09,12.14,6.18,1.59,1.48,1828,271,9,0,262,236,0,0,236,232,0,49,183,406,59,289,58,637,201,365,71,19,27,14.82,0.49,0,14.33,12.91,0,0,12.91,12.69,0,2.68,10.01,22.21,3.23,15.81,3.17,34.85,11,19.97,3.88,1.04,1.48
"78778723","86000US78723","ZCTA5 78723","ZCTA5 78723","us","860","00","ACSSF","0037987",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78723",,,,,,,,,,,,,35725,22094,6724,119,1003,0,4371,1414,61.84,18.82,0.33,2.81,0,12.24,3.96,7285,509,2541,1463,1115,474,390,419,286,88,6.99,34.88,20.08,15.31,6.51,5.35,5.75,3.93,1.21,7285,1746,1452,1803,2284,23.97,19.93,24.75,31.35,7285,413,414,438,618,710,900,972,1150,784,550,336,5.67,5.68,6.01,8.48,9.75,12.35,13.34,15.79,10.76,7.55,4.61,37784,0.4908,338100,7285,243,142,704,1540,2783,1134,425,128,25,161,3.34,1.95,9.66,21.14,38.2,15.57,5.83,1.76,0.34,2.21,7285,1651,0,129,1522,1590,25,9,1556,972,66,334,572,1127,208,598,321,1640,1002,555,83,144,161,22.66,0,1.77,20.89,21.83,0.34,0.12,21.36,13.34,0.91,4.58,7.85,15.47,2.86,8.21,4.41,22.51,13.75,7.62,1.14,1.98,2.21
"78778724","86000US78724","ZCTA5 78724","ZCTA5 78724","us","860","00","ACSSF","0037988",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78724",,,,,,,,,,,,,25723,11176,5344,325,83,31,8008,756,43.45,20.78,1.26,0.32,0.12,31.13,2.94,2369,123,879,779,343,120,25,68,19,13,5.19,37.1,32.88,14.48,5.07,1.06,2.87,0.8,0.55,2369,935,700,543,191,39.47,29.55,22.92,8.06,2369,251,10,286,48,203,386,461,391,71,210,52,10.6,0.42,12.07,2.03,8.57,16.29,19.46,16.5,3,8.86,2.2,35015,0.4114,147400,2369,0,34,67,430,1406,314,79,0,0,39,0,1.44,2.83,18.15,59.35,13.25,3.33,0,0,1.65,2369,455,0,0,455,589,0,0,589,461,17,139,305,391,52,153,186,333,267,66,0,101,39,19.21,0,0,19.21,24.86,0,0,24.86,19.46,0.72,5.87,12.87,16.5,2.2,6.46,7.85,14.06,11.27,2.79,0,4.26,1.65
"78778725","86000US78725","ZCTA5 78725","ZCTA5 78725","us","860","00","ACSSF","0037989",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78725",,,,,,,,,,,,,8469,3368,1406,0,113,0,3372,210,39.77,16.6,0,1.33,0,39.82,2.48,466,0,119,107,105,12,111,12,0,0,0,25.54,22.96,22.53,2.58,23.82,2.58,0,0,466,130,122,197,17,27.9,26.18,42.27,3.65,466,50,0,34,0,0,42,173,107,40,13,7,10.73,0,7.3,0,0,9.01,37.12,22.96,8.58,2.79,1.5,39000,0.3998,167700,466,0,0,10,50,137,233,0,7,0,29,0,0,2.15,10.73,29.4,50,0,1.5,0,6.22,466,84,0,0,84,42,0,0,42,156,0,0,156,107,10,34,63,48,48,0,0,0,29,18.03,0,0,18.03,9.01,0,0,9.01,33.48,0,0,33.48,22.96,2.15,7.3,13.52,10.3,10.3,0,0,0,6.22
"78778726","86000US78726","ZCTA5 78726","ZCTA5 78726","us","860","00","ACSSF","0037990",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78726",,,,,,,,,,,,,14040,10579,475,39,2104,0,336,507,75.35,3.38,0.28,14.99,0,2.39,3.61,3450,272,1558,556,609,202,59,194,0,0,7.88,45.16,16.12,17.65,5.86,1.71,5.62,0,0,3450,59,294,1354,1743,1.71,8.52,39.25,50.52,3450,115,58,92,26,94,363,762,806,414,540,180,3.33,1.68,2.67,0.75,2.72,10.52,22.09,23.36,12,15.65,5.22,60977,0.4556,473500,3450,0,33,0,327,2353,587,150,0,0,0,0,0.96,0,9.48,68.2,17.01,4.35,0,0,0,3450,291,0,0,291,457,33,0,424,762,0,299,463,806,174,499,133,1134,615,519,0,0,0,8.43,0,0,8.43,13.25,0.96,0,12.29,22.09,0,8.67,13.42,23.36,5.04,14.46,3.86,32.87,17.83,15.04,0,0,0
"78778727","86000US78727","ZCTA5 78727","ZCTA5 78727","us","860","00","ACSSF","0037991",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78727",,,,,,,,,,,,,30561,20098,2659,230,5737,0,459,1378,65.76,8.7,0.75,18.77,0,1.5,4.51,7166,374,3192,1666,840,325,273,363,92,41,5.22,44.54,23.25,11.72,4.54,3.81,5.07,1.28,0.57,7166,177,907,1993,4089,2.47,12.66,27.81,57.06,7166,189,111,74,137,152,532,1128,2127,1214,871,631,2.64,1.55,1.03,1.91,2.12,7.42,15.74,29.68,16.94,12.15,8.81,62101,0.3585,295200,7166,0,18,74,440,3937,2208,404,59,0,26,0,0.25,1.03,6.14,54.94,30.81,5.64,0.82,0,0.36,7166,370,0,0,370,684,0,0,684,1124,0,300,824,2127,124,1269,734,2694,1813,805,76,141,26,5.16,0,0,5.16,9.55,0,0,9.55,15.69,0,4.19,11.5,29.68,1.73,17.71,10.24,37.59,25.3,11.23,1.06,1.97,0.36
"78778728","86000US78728","ZCTA5 78728","ZCTA5 78728","us","860","00","ACSSF","0037992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78728",,,,,,,,,,,,,21125,13924,3303,111,1882,0,829,1076,65.91,15.64,0.53,8.91,0,3.92,5.09,7357,342,2333,1931,1170,423,212,609,143,194,4.65,31.71,26.25,15.9,5.75,2.88,8.28,1.94,2.64,7357,273,2034,2352,2698,3.71,27.65,31.97,36.67,7357,165,214,269,458,371,972,1412,1500,923,702,371,2.24,2.91,3.66,6.23,5.04,13.21,19.19,20.39,12.55,9.54,5.04,48818,0.4177,257500,7357,0,80,451,1226,4206,1036,159,86,63,50,0,1.09,6.13,16.66,57.17,14.08,2.16,1.17,0.86,0.68,7357,1019,0,36,983,1336,10,140,1186,1412,52,578,782,1483,232,1046,205,1996,1550,337,109,61,50,13.85,0,0.49,13.36,18.16,0.14,1.9,16.12,19.19,0.71,7.86,10.63,20.16,3.15,14.22,2.79,27.13,21.07,4.58,1.48,0.83,0.68
"78778729","86000US78729","ZCTA5 78729","ZCTA5 78729","us","860","00","ACSSF","0037993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78729",,,,,,,,,,,,,28644,22875,1414,9,2689,0,680,977,79.86,4.94,0.03,9.39,0,2.37,3.41,6808,394,2902,1259,1158,410,171,273,151,90,5.79,42.63,18.49,17.01,6.02,2.51,4.01,2.22,1.32,6808,102,909,2287,3510,1.5,13.35,33.59,51.56,6808,52,66,47,170,237,770,1226,1651,964,1086,539,0.76,0.97,0.69,2.5,3.48,11.31,18.01,24.25,14.16,15.95,7.92,62138,0.3744,285500,6808,48,0,122,755,3882,1389,485,66,42,19,0.71,0,1.79,11.09,57.02,20.4,7.12,0.97,0.62,0.28,6808,301,0,0,301,1007,0,14,993,1207,59,250,898,1651,107,1165,379,2589,2007,517,65,34,19,4.42,0,0,4.42,14.79,0,0.21,14.59,17.73,0.87,3.67,13.19,24.25,1.57,17.11,5.57,38.03,29.48,7.59,0.95,0.5,0.28
"78778730","86000US78730","ZCTA5 78730","ZCTA5 78730","us","860","00","ACSSF","0037994",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78730",,,,,,,,,,,,,9803,8467,108,0,668,0,63,497,86.37,1.1,0,6.81,0,0.64,5.07,1608,43,612,291,451,27,57,112,15,0,2.67,38.06,18.1,28.05,1.68,3.54,6.97,0.93,0,1608,43,238,382,945,2.67,14.8,23.76,58.77,1608,16,33,0,14,0,38,230,632,294,215,136,1,2.05,0,0.87,0,2.36,14.3,39.3,18.28,13.37,8.46,72014,0.5068,730800,1608,0,0,0,83,1007,395,29,64,30,0,0,0,0,5.16,62.62,24.56,1.8,3.98,1.87,0,1608,63,0,0,63,38,0,0,38,230,0,29,201,632,63,354,215,645,456,174,15,0,0,3.92,0,0,3.92,2.36,0,0,2.36,14.3,0,1.8,12.5,39.3,3.92,22.01,13.37,40.11,28.36,10.82,0.93,0,0
"78778731","86000US78731","ZCTA5 78731","ZCTA5 78731","us","860","00","ACSSF","0037995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78731",,,,,,,,,,,,,27298,22876,394,72,2546,0,480,930,83.8,1.44,0.26,9.33,0,1.76,3.41,5267,393,2455,723,531,313,221,218,109,304,7.46,46.61,13.73,10.08,5.94,4.2,4.14,2.07,5.77,5267,89,435,1071,3672,1.69,8.26,20.33,69.72,5267,244,299,181,139,130,635,777,1199,625,586,452,4.63,5.68,3.44,2.64,2.47,12.06,14.75,22.76,11.87,11.13,8.58,54372,0.5263,636800,5267,6,40,169,707,2466,1102,317,131,266,63,0.11,0.76,3.21,13.42,46.82,20.92,6.02,2.49,5.05,1.2,5267,718,0,0,718,740,0,16,724,772,70,255,447,1178,218,609,351,1651,979,625,47,145,63,13.63,0,0,13.63,14.05,0,0.3,13.75,14.66,1.33,4.84,8.49,22.37,4.14,11.56,6.66,31.35,18.59,11.87,0.89,2.75,1.2
"78778732","86000US78732","ZCTA5 78732","ZCTA5 78732","us","860","00","ACSSF","0037996",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78732",,,,,,,,,,,,,17780,15271,107,0,1925,0,5,472,85.89,0.6,0,10.83,0,0.03,2.65,1265,49,390,213,69,0,140,0,228,176,3.87,30.83,16.84,5.45,0,11.07,0,18.02,13.91,1265,41,193,304,727,3.24,15.26,24.03,57.47,1265,0,41,0,15,59,0,142,337,214,131,326,0,3.24,0,1.19,4.66,0,11.23,26.64,16.92,10.36,25.77,85047,0.4212,536800,1265,0,0,0,0,337,415,53,141,287,32,0,0,0,0,26.64,32.81,4.19,11.15,22.69,2.53,1265,56,0,0,56,59,0,0,59,142,0,0,142,305,0,62,243,671,387,196,88,0,32,4.43,0,0,4.43,4.66,0,0,4.66,11.23,0,0,11.23,24.11,0,4.9,19.21,53.04,30.59,15.49,6.96,0,2.53
"78778733","86000US78733","ZCTA5 78733","ZCTA5 78733","us","860","00","ACSSF","0037997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78733",,,,,,,,,,,,,8927,6846,100,0,1484,4,53,440,76.69,1.12,0,16.62,0.04,0.59,4.93,320,7,20,148,20,69,6,42,8,0,2.19,6.25,46.25,6.25,21.56,1.88,13.12,2.5,0,320,6,20,33,261,1.88,6.25,10.31,81.56,320,0,6,7,42,0,35,26,17,0,108,79,0,1.88,2.19,13.12,0,10.94,8.12,5.31,0,33.75,24.69,131467,0.4508,623900,320,0,0,0,6,51,70,12,65,77,39,0,0,0,1.88,15.94,21.88,3.75,20.31,24.06,12.19,320,42,0,0,42,14,0,0,14,26,0,0,26,12,0,5,7,187,127,52,8,0,39,13.12,0,0,13.12,4.38,0,0,4.38,8.12,0,0,8.12,3.75,0,1.56,2.19,58.44,39.69,16.25,2.5,0,12.19
"78778734","86000US78734","ZCTA5 78734","ZCTA5 78734","us","860","00","ACSSF","0037998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78734",,,,,,,,,,,,,19452,17819,325,16,440,0,58,794,91.6,1.67,0.08,2.26,0,0.3,4.08,1417,5,161,331,308,68,135,203,128,78,0.35,11.36,23.36,21.74,4.8,9.53,14.33,9.03,5.5,1417,33,146,495,743,2.33,10.3,34.93,52.43,1417,21,24,25,78,52,132,120,363,115,245,242,1.48,1.69,1.76,5.5,3.67,9.32,8.47,25.62,8.12,17.29,17.08,67014,0.4365,421300,1417,0,0,18,8,368,447,203,149,168,56,0,0,1.27,0.56,25.97,31.55,14.33,10.52,11.86,3.95,1417,123,0,0,123,162,0,0,162,120,0,0,120,354,10,106,238,602,243,316,43,0,56,8.68,0,0,8.68,11.43,0,0,11.43,8.47,0,0,8.47,24.98,0.71,7.48,16.8,42.48,17.15,22.3,3.03,0,3.95
"78778735","86000US78735","ZCTA5 78735","ZCTA5 78735","us","860","00","ACSSF","0037999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78735",,,,,,,,,,,,,18122,15223,534,0,1589,0,233,543,84,2.95,0,8.77,0,1.29,3,3608,348,1447,405,440,210,200,128,223,207,9.65,40.11,11.23,12.2,5.82,5.54,3.55,6.18,5.74,3608,111,373,1044,2080,3.08,10.34,28.94,57.65,3608,70,40,122,0,138,327,354,1105,594,510,348,1.94,1.11,3.38,0,3.82,9.06,9.81,30.63,16.46,14.14,9.65,62910,0.5359,496200,3608,13,0,91,34,1457,1283,276,67,276,111,0.36,0,2.52,0.94,40.38,35.56,7.65,1.86,7.65,3.08,3608,211,0,0,211,452,0,20,432,354,0,96,258,1051,36,489,526,1408,951,445,12,21,111,5.85,0,0,5.85,12.53,0,0.55,11.97,9.81,0,2.66,7.15,29.13,1,13.55,14.58,39.02,26.36,12.33,0.33,0.58,3.08
"78778736","86000US78736","ZCTA5 78736","ZCTA5 78736","us","860","00","ACSSF","0038000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78736",,,,,,,,,,,,,10163,9547,32,14,280,0,63,227,93.94,0.31,0.14,2.76,0,0.62,2.23,919,49,324,141,181,119,20,70,15,0,5.33,35.26,15.34,19.7,12.95,2.18,7.62,1.63,0,919,0,128,382,409,0,13.93,41.57,44.5,919,21,34,0,15,24,14,153,176,122,316,44,2.29,3.7,0,1.63,2.61,1.52,16.65,19.15,13.28,34.39,4.79,80565,0.4269,344200,919,0,0,0,69,342,313,195,0,0,0,0,0,0,7.51,37.21,34.06,21.22,0,0,0,919,49,0,0,49,38,0,0,38,153,0,20,133,176,0,119,57,482,224,243,15,21,0,5.33,0,0,5.33,4.13,0,0,4.13,16.65,0,2.18,14.47,19.15,0,12.95,6.2,52.45,24.37,26.44,1.63,2.29,0
"78778737","86000US78737","ZCTA5 78737","ZCTA5 78737","us","860","00","ACSSF","0038001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78737",,,,,,,,,,,,,17173,15178,403,20,690,0,287,595,88.38,2.35,0.12,4.02,0,1.67,3.46,433,0,42,101,117,39,11,32,39,52,0,9.7,23.33,27.02,9.01,2.54,7.39,9.01,12.01,433,43,19,165,206,9.93,4.39,38.11,47.58,433,13,0,2,0,0,0,84,129,28,66,111,3,0,0.46,0,0,0,19.4,29.79,6.47,15.24,25.64,60987,0.3987,454600,433,0,0,24,40,120,34,90,68,43,14,0,0,5.54,9.24,27.71,7.85,20.79,15.7,9.93,3.23,433,1,0,0,1,0,0,0,0,84,24,0,60,129,0,90,39,205,141,64,0,0,14,0.23,0,0,0.23,0,0,0,0,19.4,5.54,0,13.86,29.79,0,20.79,9.01,47.34,32.56,14.78,0,0,3.23
"78778738","86000US78738","ZCTA5 78738","ZCTA5 78738","us","860","00","ACSSF","0038002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78738",,,,,,,,,,,,,15986,13894,150,22,1337,0,75,508,86.91,0.94,0.14,8.36,0,0.47,3.18,1739,85,444,431,273,226,59,92,119,10,4.89,25.53,24.78,15.7,13,3.39,5.29,6.84,0.58,1739,30,238,518,953,1.73,13.69,29.79,54.8,1739,15,33,50,68,93,155,261,337,154,293,280,0.86,1.9,2.88,3.91,5.35,8.91,15.01,19.38,8.86,16.85,16.1,68780,0.4535,562800,1739,0,16,0,0,716,548,116,101,189,53,0,0.92,0,0,41.17,31.51,6.67,5.81,10.87,3.05,1739,129,0,0,129,232,0,0,232,261,0,0,261,337,0,274,63,727,509,155,63,0,53,7.42,0,0,7.42,13.34,0,0,13.34,15.01,0,0,15.01,19.38,0,15.76,3.62,41.81,29.27,8.91,3.62,0,3.05
"78778739","86000US78739","ZCTA5 78739","ZCTA5 78739","us","860","00","ACSSF","0038003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78739",,,,,,,,,,,,,21040,17511,544,19,2061,0,265,640,83.23,2.59,0.09,9.8,0,1.26,3.04,329,0,15,212,65,33,4,0,0,0,0,4.56,64.44,19.76,10.03,1.22,0,0,0,329,0,21,44,264,0,6.38,13.37,80.24,329,12,0,35,0,0,21,0,22,53,82,104,3.65,0,10.64,0,0,6.38,0,6.69,16.11,24.92,31.61,112344,0.3597,467000,329,0,0,12,0,0,22,149,107,31,8,0,0,3.65,0,0,6.69,45.29,32.52,9.42,2.43,329,47,0,0,47,21,0,0,21,0,0,0,0,22,0,0,22,231,100,64,67,0,8,14.29,0,0,14.29,6.38,0,0,6.38,0,0,0,0,6.69,0,0,6.69,70.21,30.4,19.45,20.36,0,2.43
"78778741","86000US78741","ZCTA5 78741","ZCTA5 78741","us","860","00","ACSSF","0038004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78741",,,,,,,,,,,,,52114,35677,6084,600,2347,34,5674,1698,68.46,11.67,1.15,4.5,0.07,10.89,3.26,18276,3362,7322,3240,1969,962,664,590,160,7,18.4,40.06,17.73,10.77,5.26,3.63,3.23,0.88,0.04,18276,2794,3204,5801,6477,15.29,17.53,31.74,35.44,18276,1046,698,833,1099,1267,2010,3460,3777,1737,1617,732,5.72,3.82,4.56,6.01,6.93,11,18.93,20.67,9.5,8.85,4.01,43070,0.4537,208300,18276,254,400,2033,3184,8392,2711,862,128,75,237,1.39,2.19,11.12,17.42,45.92,14.83,4.72,0.7,0.41,1.3,18276,3150,37,93,3020,3234,66,203,2965,3448,273,999,2176,3770,708,2111,951,4066,2833,1117,116,371,237,17.24,0.2,0.51,16.52,17.7,0.36,1.11,16.22,18.87,1.49,5.47,11.91,20.63,3.87,11.55,5.2,22.25,15.5,6.11,0.63,2.03,1.3
"78778742","86000US78742","ZCTA5 78742","ZCTA5 78742","us","860","00","ACSSF","0038005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78742",,,,,,,,,,,,,887,511,134,0,0,0,192,50,57.61,15.11,0,0,0,21.65,5.64,103,8,62,0,15,3,9,0,6,0,7.77,60.19,0,14.56,2.91,8.74,0,5.83,0,103,40,18,45,0,38.83,17.48,43.69,0,103,6,15,8,0,14,8,17,22,0,13,0,5.83,14.56,7.77,0,13.59,7.77,16.5,21.36,0,12.62,0,42574,0.3379,,103,0,19,0,15,52,13,4,0,0,0,0,18.45,0,14.56,50.49,12.62,3.88,0,0,0,103,29,0,0,29,22,8,0,14,17,0,0,17,22,0,22,0,13,9,4,0,0,0,28.16,0,0,28.16,21.36,7.77,0,13.59,16.5,0,0,16.5,21.36,0,21.36,0,12.62,8.74,3.88,0,0,0
