"FIPS","Geographic Identifier","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Tribal Tract","Tribal Block Group","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Householder 15 to 24 Years","Renter-Occupied Housing Units: Householder 25 to 34 Years","Renter-Occupied Housing Units: Householder 35 to 44 Years","Renter-Occupied Housing Units: Householder 45 to 54 Years","Renter-Occupied Housing Units: Householder 55 to 59 Years","Renter-Occupied Housing Units: Householder 60 to 64 Years","Renter-Occupied Housing Units: Householder 65 to 74 Years","Renter-Occupied Housing Units: Householder 75 to 84 Years","Renter-Occupied Housing Units: Householder 85 Years and Over","% Renter-Occupied Housing Units: Householder 15 to 24 Years","% Renter-Occupied Housing Units: Householder 25 to 34 Years","% Renter-Occupied Housing Units: Householder 35 to 44 Years","% Renter-Occupied Housing Units: Householder 45 to 54 Years","% Renter-Occupied Housing Units: Householder 55 to 59 Years","% Renter-Occupied Housing Units: Householder 60 to 64 Years","% Renter-Occupied Housing Units: Householder 65 to 74 Years","% Renter-Occupied Housing Units: Householder 75 to 84 Years","% Renter-Occupied Housing Units: Householder 85 Years and Over","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than High School Graduate","Renter-Occupied Housing Units: High School Graduate (Including Equivalency)","Renter-Occupied Housing Units: Some College or Associate's Degree","Renter-Occupied Housing Units: Bachelor's Degree or Higher","% Renter-Occupied Housing Units: Less than High School Graduate","% Renter-Occupied Housing Units: High School Graduate (Including Equivalency)","% Renter-Occupied Housing Units: Some College or Associate's Degree","% Renter-Occupied Housing Units: Bachelor's Degree or Higher","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $5,000","Renter-Occupied Housing Units: $5,000 to $9,999","Renter-Occupied Housing Units: $10,000 to $14,999","Renter-Occupied Housing Units: $15,000 to $19,999","Renter-Occupied Housing Units: $20,000 to $24,999","Renter-Occupied Housing Units: $25,000 to $34,999","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $75,000 to $99,999","Renter-Occupied Housing Units: $100,000 to $149,999","Renter-Occupied Housing Units: $150,000 or More","% Renter-Occupied Housing Units: Less than $5,000","% Renter-Occupied Housing Units: $5,000 to $9,999","% Renter-Occupied Housing Units: $10,000 to $14,999","% Renter-Occupied Housing Units: $15,000 to $19,999","% Renter-Occupied Housing Units: $20,000 to $24,999","% Renter-Occupied Housing Units: $25,000 to $34,999","% Renter-Occupied Housing Units: $35,000 to $49,999","% Renter-Occupied Housing Units: $50,000 to $74,999","% Renter-Occupied Housing Units: $75,000 to $99,999","% Renter-Occupied Housing Units: $100,000 to $149,999","% Renter-Occupied Housing Units: $150,000 or More","Median Household Income in the Past 12 Months (In Inflation-Adjusted Dollars) ","Gini Index","Median Value","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $300","Renter-Occupied Housing Units: $300 to $499","Renter-Occupied Housing Units: $500 to $799","Renter-Occupied Housing Units: $800 to $999","Renter-Occupied Housing Units: $1,000 to $1,499","Renter-Occupied Housing Units: $1,500 to $1,999","Renter-Occupied Housing Units: $2,000 to $2,499","Renter-Occupied Housing Units: $2,500 to $2,999","Renter-Occupied Housing Units: $3,000 or More","Renter-Occupied Housing Units: No Cash Rent","% Renter-Occupied Housing Units: Less than $300","% Renter-Occupied Housing Units: $300 to $499","% Renter-Occupied Housing Units: $500 to $799","% Renter-Occupied Housing Units: $800 to $999","% Renter-Occupied Housing Units: $1,000 to $1,499","% Renter-Occupied Housing Units: $1,500 to $1,999","% Renter-Occupied Housing Units: $2,000 to $2,499","% Renter-Occupied Housing Units: $2,500 to $2,999","% Renter-Occupied Housing Units: $3,000 or More","% Renter-Occupied Housing Units: No Cash Rent","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $20,000","Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","Renter-Occupied Housing Units: $20,000 to $34,999","Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","Renter-Occupied Housing Units: $75,000 or More","Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More","Renter-Occupied Housing Units: Zero or Negative Income","Renter-Occupied Housing Units: No Cash Rent","% Renter-Occupied Housing Units: Less than $20,000","% Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","% Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","% Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","% Renter-Occupied Housing Units: $20,000 to $34,999","% Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","% Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","% Renter-Occupied Housing Units: $35,000 to $49,999","% Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","% Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","% Renter-Occupied Housing Units: $50,000 to $74,999","% Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","% Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","% Renter-Occupied Housing Units: $75,000 or More","% Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","% Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","% Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More","% Renter-Occupied Housing Units: Zero or Negative Income","% Renter-Occupied Housing Units: No Cash Rent"
"78778722","86000US78722","78722 ZCTA5","78722 ZCTA5","us","860","00","ACSSF","0037930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78722",,,,,,,,,,,,,7292,5587,973,0,195,32,60,445,76.62,13.34,0,2.67,0.44,0.82,6.1,1691,163,913,286,73,90,85,66,15,0,9.64,53.99,16.91,4.32,5.32,5.03,3.9,0.89,0,1691,0,232,548,911,0,13.72,32.41,53.87,1691,53,32,92,120,121,132,369,333,164,253,22,3.13,1.89,5.44,7.1,7.16,7.81,21.82,19.69,9.7,14.96,1.3,45771,0.4362,313300,1691,7,0,150,471,554,289,152,16,0,52,0.41,0,8.87,27.85,32.76,17.09,8.99,0.95,0,3.08,1691,293,7,0,286,244,0,13,231,337,0,171,166,333,93,173,67,432,230,176,26,0,52,17.33,0.41,0,16.91,14.43,0,0.77,13.66,19.93,0,10.11,9.82,19.69,5.5,10.23,3.96,25.55,13.6,10.41,1.54,0,3.08
"78778723","86000US78723","78723 ZCTA5","78723 ZCTA5","us","860","00","ACSSF","0037931",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78723",,,,,,,,,,,,,32496,22427,6233,97,575,0,2453,711,69.01,19.18,0.3,1.77,0,7.55,2.19,7157,650,2222,1553,1073,644,404,326,248,37,9.08,31.05,21.7,14.99,9,5.64,4.55,3.47,0.52,7157,1902,1470,1974,1811,26.58,20.54,27.58,25.3,7157,528,537,693,607,609,1157,1065,951,507,292,211,7.38,7.5,9.68,8.48,8.51,16.17,14.88,13.29,7.08,4.08,2.95,29490,0.4933,231300,7157,227,234,2004,1907,1619,869,152,17,22,106,3.17,3.27,28,26.65,22.62,12.14,2.12,0.24,0.31,1.48,7157,2118,44,76,1998,1741,6,338,1397,1041,122,415,504,936,310,428,198,1010,712,270,28,205,106,29.59,0.61,1.06,27.92,24.33,0.08,4.72,19.52,14.55,1.7,5.8,7.04,13.08,4.33,5.98,2.77,14.11,9.95,3.77,0.39,2.86,1.48
"78778724","86000US78724","78724 ZCTA5","78724 ZCTA5","us","860","00","ACSSF","0037932",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78724",,,,,,,,,,,,,24558,15325,5665,178,46,0,2535,809,62.4,23.07,0.72,0.19,0,10.32,3.29,2434,232,900,770,310,122,46,11,32,11,9.53,36.98,31.64,12.74,5.01,1.89,0.45,1.31,0.45,2434,820,710,840,64,33.69,29.17,34.51,2.63,2434,188,155,222,195,254,534,448,220,60,158,0,7.72,6.37,9.12,8.01,10.44,21.94,18.41,9.04,2.47,6.49,0,28774,0.4125,111500,2434,0,18,310,759,1134,160,4,0,0,49,0,0.74,12.74,31.18,46.59,6.57,0.16,0,0,2.01,2434,621,0,0,621,788,0,74,714,441,11,219,211,220,52,145,23,218,195,23,0,97,49,25.51,0,0,25.51,32.37,0,3.04,29.33,18.12,0.45,9,8.67,9.04,2.14,5.96,0.94,8.96,8.01,0.94,0,3.99,2.01
"78778725","86000US78725","78725 ZCTA5","78725 ZCTA5","us","860","00","ACSSF","0037933",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78725",,,,,,,,,,,,,7931,4644,1983,0,65,0,737,502,58.56,25,0,0.82,0,9.29,6.33,650,0,230,164,130,40,64,22,0,0,0,35.38,25.23,20,6.15,9.85,3.38,0,0,650,164,215,182,89,25.23,33.08,28,13.69,650,51,0,37,0,0,229,52,141,102,28,10,7.85,0,5.69,0,0,35.23,8,21.69,15.69,4.31,1.54,37632,0.3262,123300,650,0,0,14,113,422,48,21,0,0,32,0,0,2.15,17.38,64.92,7.38,3.23,0,0,4.92,650,88,0,0,88,229,0,0,229,52,0,13,39,141,8,91,42,108,100,8,0,0,32,13.54,0,0,13.54,35.23,0,0,35.23,8,0,2,6,21.69,1.23,14,6.46,16.62,15.38,1.23,0,0,4.92
"78778726","86000US78726","78726 ZCTA5","78726 ZCTA5","us","860","00","ACSSF","0037934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78726",,,,,,,,,,,,,13925,10289,866,0,2309,0,147,314,73.89,6.22,0,16.58,0,1.06,2.25,2696,491,1067,496,355,74,51,107,55,0,18.21,39.58,18.4,13.17,2.74,1.89,3.97,2.04,0,2696,108,439,904,1245,4.01,16.28,33.53,46.18,2696,248,0,108,91,49,404,531,626,166,251,222,9.2,0,4.01,3.38,1.82,14.99,19.7,23.22,6.16,9.31,8.23,47883,0.4505,378200,2696,0,0,68,806,1616,87,119,0,0,0,0,0,2.52,29.9,59.94,3.23,4.41,0,0,0,2696,362,0,0,362,453,0,0,453,531,0,308,223,626,91,535,0,639,496,143,0,85,0,13.43,0,0,13.43,16.8,0,0,16.8,19.7,0,11.42,8.27,23.22,3.38,19.84,0,23.7,18.4,5.3,0,3.15,0
"78778727","86000US78727","78727 ZCTA5","78727 ZCTA5","us","860","00","ACSSF","0037935",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78727",,,,,,,,,,,,,29085,20086,1902,143,5140,0,657,1157,69.06,6.54,0.49,17.67,0,2.26,3.98,6742,548,2684,1564,953,252,221,385,72,63,8.13,39.81,23.2,14.14,3.74,3.28,5.71,1.07,0.93,6742,354,775,2275,3338,5.25,11.5,33.74,49.51,6742,198,90,87,172,385,826,942,1777,1267,680,318,2.94,1.33,1.29,2.55,5.71,12.25,13.97,26.36,18.79,10.09,4.72,56977,0.373,226300,6742,34,20,163,1419,3785,1064,227,30,0,0,0.5,0.3,2.42,21.05,56.14,15.78,3.37,0.44,0,0,6742,456,0,0,456,1211,34,0,1177,942,43,390,509,1777,346,1036,395,2265,1827,428,10,91,0,6.76,0,0,6.76,17.96,0.5,0,17.46,13.97,0.64,5.78,7.55,26.36,5.13,15.37,5.86,33.6,27.1,6.35,0.15,1.35,0
"78778728","86000US78728","78728 ZCTA5","78728 ZCTA5","us","860","00","ACSSF","0037936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78728",,,,,,,,,,,,,21858,14210,4168,139,1487,0,972,882,65.01,19.07,0.64,6.8,0,4.45,4.04,6888,575,2468,1469,1059,351,246,459,86,175,8.35,35.83,21.33,15.37,5.1,3.57,6.66,1.25,2.54,6888,176,1646,2499,2567,2.56,23.9,36.28,37.27,6888,266,131,250,322,415,726,1659,1710,704,527,178,3.86,1.9,3.63,4.67,6.02,10.54,24.09,24.83,10.22,7.65,2.58,46217,0.3777,188100,6888,0,11,647,2285,3087,623,8,100,23,104,0,0.16,9.39,33.17,44.82,9.04,0.12,1.45,0.33,1.51,6888,807,0,0,807,1114,0,127,987,1644,36,919,689,1693,464,1052,177,1409,1233,152,24,117,104,11.72,0,0,11.72,16.17,0,1.84,14.33,23.87,0.52,13.34,10,24.58,6.74,15.27,2.57,20.46,17.9,2.21,0.35,1.7,1.51
"78778729","86000US78729","78729 ZCTA5","78729 ZCTA5","us","860","00","ACSSF","0037937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78729",,,,,,,,,,,,,30151,23876,2039,69,2448,0,459,1260,79.19,6.76,0.23,8.12,0,1.52,4.18,7375,704,2621,1594,1416,362,297,190,121,70,9.55,35.54,21.61,19.2,4.91,4.03,2.58,1.64,0.95,7375,205,1223,2654,3293,2.78,16.58,35.99,44.65,7375,137,192,140,216,395,980,1480,1623,1348,474,390,1.86,2.6,1.9,2.93,5.36,13.29,20.07,22.01,18.28,6.43,5.29,51435,0.3891,218600,7375,44,0,687,2154,3181,930,328,17,0,34,0.6,0,9.32,29.21,43.13,12.61,4.45,0.23,0,0.46,7375,666,0,18,648,1375,0,47,1328,1463,53,649,761,1623,402,1020,201,2195,1637,534,24,19,34,9.03,0,0.24,8.79,18.64,0,0.64,18.01,19.84,0.72,8.8,10.32,22.01,5.45,13.83,2.73,29.76,22.2,7.24,0.33,0.26,0.46
"78778730","86000US78730","78730 ZCTA5","78730 ZCTA5","us","860","00","ACSSF","0037938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78730",,,,,,,,,,,,,9038,8118,18,0,475,0,208,219,89.82,0.2,0,5.26,0,2.3,2.42,1444,37,682,219,254,89,33,130,0,0,2.56,47.23,15.17,17.59,6.16,2.29,9,0,0,1444,49,183,462,750,3.39,12.67,31.99,51.94,1444,36,32,50,16,0,118,274,519,127,151,121,2.49,2.22,3.46,1.11,0,8.17,18.98,35.94,8.8,10.46,8.38,59911,0.5197,641200,1444,0,0,0,143,1018,151,33,39,8,52,0,0,0,9.9,70.5,10.46,2.29,2.7,0.55,3.6,1444,134,0,0,134,118,0,0,118,274,0,51,223,467,15,369,83,399,278,113,8,0,52,9.28,0,0,9.28,8.17,0,0,8.17,18.98,0,3.53,15.44,32.34,1.04,25.55,5.75,27.63,19.25,7.83,0.55,0,3.6
"78778731","86000US78731","78731 ZCTA5","78731 ZCTA5","us","860","00","ACSSF","0037939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78731",,,,,,,,,,,,,27401,23274,788,27,1965,30,491,826,84.94,2.88,0.1,7.17,0.11,1.79,3.01,5387,549,2500,999,473,235,168,169,138,156,10.19,46.41,18.54,8.78,4.36,3.12,3.14,2.56,2.9,5387,60,576,1128,3623,1.11,10.69,20.94,67.25,5387,406,229,151,207,370,633,726,1237,635,516,277,7.54,4.25,2.8,3.84,6.87,11.75,13.48,22.96,11.79,9.58,5.14,49250,0.5148,509600,5387,0,46,451,1235,2237,957,248,106,35,72,0,0.85,8.37,22.93,41.53,17.76,4.6,1.97,0.65,1.34,5387,825,0,0,825,974,0,14,960,720,0,443,277,1216,208,711,297,1412,995,291,126,168,72,15.31,0,0,15.31,18.08,0,0.26,17.82,13.37,0,8.22,5.14,22.57,3.86,13.2,5.51,26.21,18.47,5.4,2.34,3.12,1.34
"78778732","86000US78732","78732 ZCTA5","78732 ZCTA5","us","860","00","ACSSF","0037940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78732",,,,,,,,,,,,,16851,14257,297,24,1622,0,29,622,84.61,1.76,0.14,9.63,0,0.17,3.69,1097,34,238,376,137,87,27,24,122,52,3.1,21.7,34.28,12.49,7.93,2.46,2.19,11.12,4.74,1097,0,124,416,557,0,11.3,37.92,50.77,1097,0,24,0,98,26,23,110,319,113,216,168,0,2.19,0,8.93,2.37,2.1,10.03,29.08,10.3,19.69,15.31,67342,0.4222,484100,1097,0,0,0,84,471,224,103,175,40,0,0,0,0,7.66,42.94,20.42,9.39,15.95,3.65,0,1097,122,0,0,122,49,0,0,49,110,0,0,110,319,14,168,137,497,358,126,13,0,0,11.12,0,0,11.12,4.47,0,0,4.47,10.03,0,0,10.03,29.08,1.28,15.31,12.49,45.31,32.63,11.49,1.19,0,0
"78778733","86000US78733","78733 ZCTA5","78733 ZCTA5","us","860","00","ACSSF","0037941",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78733",,,,,,,,,,,,,8886,7185,16,5,1261,13,97,309,80.86,0.18,0.06,14.19,0.15,1.09,3.48,301,7,59,156,39,5,16,10,9,0,2.33,19.6,51.83,12.96,1.66,5.32,3.32,2.99,0,301,6,22,66,207,1.99,7.31,21.93,68.77,301,7,6,10,0,11,64,31,39,13,53,67,2.33,1.99,3.32,0,3.65,21.26,10.3,12.96,4.32,17.61,22.26,64625,0.5098,528100,301,0,0,7,50,66,81,52,0,25,20,0,0,2.33,16.61,21.93,26.91,17.28,0,8.31,6.64,301,17,0,0,17,66,0,0,66,31,0,6,25,34,8,16,10,133,119,10,4,0,20,5.65,0,0,5.65,21.93,0,0,21.93,10.3,0,1.99,8.31,11.3,2.66,5.32,3.32,44.19,39.53,3.32,1.33,0,6.64
"78778734","86000US78734","78734 ZCTA5","78734 ZCTA5","us","860","00","ACSSF","0037942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78734",,,,,,,,,,,,,18997,17695,169,50,555,0,104,424,93.15,0.89,0.26,2.92,0,0.55,2.23,1623,81,316,288,296,179,143,131,136,53,4.99,19.47,17.74,18.24,11.03,8.81,8.07,8.38,3.27,1623,18,369,619,617,1.11,22.74,38.14,38.02,1623,30,60,88,65,73,125,335,303,248,110,186,1.85,3.7,5.42,4,4.5,7.7,20.64,18.67,15.28,6.78,11.46,57542,0.4803,352300,1623,0,69,63,143,521,396,180,114,95,42,0,4.25,3.88,8.81,32.1,24.4,11.09,7.02,5.85,2.59,1623,217,0,0,217,190,0,0,190,335,23,56,256,296,38,96,162,533,248,262,23,10,42,13.37,0,0,13.37,11.71,0,0,11.71,20.64,1.42,3.45,15.77,18.24,2.34,5.91,9.98,32.84,15.28,16.14,1.42,0.62,2.59
"78778735","86000US78735","78735 ZCTA5","78735 ZCTA5","us","860","00","ACSSF","0037943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78735",,,,,,,,,,,,,16948,14721,531,31,1237,8,106,314,86.86,3.13,0.18,7.3,0.05,0.63,1.85,3377,308,1181,451,424,141,96,162,234,380,9.12,34.97,13.36,12.56,4.18,2.84,4.8,6.93,11.25,3377,130,421,839,1987,3.85,12.47,24.84,58.84,3377,142,58,167,135,183,332,257,855,525,443,280,4.2,1.72,4.95,4,5.42,9.83,7.61,25.32,15.55,13.12,8.29,59351,0.487,426500,3377,0,39,109,345,1837,739,66,75,114,53,0,1.15,3.23,10.22,54.4,21.88,1.95,2.22,3.38,1.57,3377,470,0,0,470,515,0,43,472,246,0,85,161,837,92,601,144,1232,825,299,108,24,53,13.92,0,0,13.92,15.25,0,1.27,13.98,7.28,0,2.52,4.77,24.79,2.72,17.8,4.26,36.48,24.43,8.85,3.2,0.71,1.57
"78778736","86000US78736","78736 ZCTA5","78736 ZCTA5","us","860","00","ACSSF","0037944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78736",,,,,,,,,,,,,7951,7073,47,64,457,11,87,212,88.96,0.59,0.8,5.75,0.14,1.09,2.67,456,70,67,169,96,0,14,15,25,0,15.35,14.69,37.06,21.05,0,3.07,3.29,5.48,0,456,0,70,190,196,0,15.35,41.67,42.98,456,16,0,14,0,21,54,44,153,55,99,0,3.51,0,3.07,0,4.61,11.84,9.65,33.55,12.06,21.71,0,63873,0.4256,290200,456,0,14,0,101,171,135,35,0,0,0,0,3.07,0,22.15,37.5,29.61,7.68,0,0,0,456,30,0,0,30,75,0,0,75,44,0,14,30,153,13,104,36,154,98,37,19,0,0,6.58,0,0,6.58,16.45,0,0,16.45,9.65,0,3.07,6.58,33.55,2.85,22.81,7.89,33.77,21.49,8.11,4.17,0,0
"78778737","86000US78737","78737 ZCTA5","78737 ZCTA5","us","860","00","ACSSF","0037945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78737",,,,,,,,,,,,,14731,13644,201,0,454,0,86,346,92.62,1.36,0,3.08,0,0.58,2.35,351,0,54,119,58,12,25,83,0,0,0,15.38,33.9,16.52,3.42,7.12,23.65,0,0,351,56,48,54,193,15.95,13.68,15.38,54.99,351,17,0,59,0,0,11,74,9,50,93,38,4.84,0,16.81,0,0,3.13,21.08,2.56,14.25,26.5,10.83,82880,0.3691,370800,351,1,0,39,45,39,32,111,36,19,29,0.28,0,11.11,12.82,11.11,9.12,31.62,10.26,5.41,8.26,351,58,0,0,58,0,0,0,0,74,0,61,13,9,9,0,0,181,48,110,23,0,29,16.52,0,0,16.52,0,0,0,0,21.08,0,17.38,3.7,2.56,2.56,0,0,51.57,13.68,31.34,6.55,0,8.26
"78778738","86000US78738","78738 ZCTA5","78738 ZCTA5","us","860","00","ACSSF","0037946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78738",,,,,,,,,,,,,14970,13023,217,0,1292,0,87,351,86.99,1.45,0,8.63,0,0.58,2.34,1275,74,240,322,253,183,56,13,116,18,5.8,18.82,25.25,19.84,14.35,4.39,1.02,9.1,1.41,1275,10,235,299,731,0.78,18.43,23.45,57.33,1275,0,0,29,104,100,172,139,222,111,236,162,0,0,2.27,8.16,7.84,13.49,10.9,17.41,8.71,18.51,12.71,61295,0.4385,486000,1275,0,14,16,37,632,207,42,83,109,135,0,1.1,1.25,2.9,49.57,16.24,3.29,6.51,8.55,10.59,1275,77,0,0,77,202,0,0,202,135,0,0,135,222,0,161,61,504,330,92,82,0,135,6.04,0,0,6.04,15.84,0,0,15.84,10.59,0,0,10.59,17.41,0,12.63,4.78,39.53,25.88,7.22,6.43,0,10.59
"78778739","86000US78739","78739 ZCTA5","78739 ZCTA5","us","860","00","ACSSF","0037947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78739",,,,,,,,,,,,,19564,16394,343,71,1896,0,201,659,83.8,1.75,0.36,9.69,0,1.03,3.37,332,0,34,159,124,0,6,0,0,9,0,10.24,47.89,37.35,0,1.81,0,0,2.71,332,0,0,38,294,0,0,11.45,88.55,332,0,0,47,0,0,18,53,13,87,68,46,0,0,14.16,0,0,5.42,15.96,3.92,26.2,20.48,13.86,78682,0.3484,394600,332,0,0,0,0,0,41,179,69,19,24,0,0,0,0,0,12.35,53.92,20.78,5.72,7.23,332,39,0,0,39,18,0,0,18,53,0,0,53,13,0,0,13,185,40,53,92,0,24,11.75,0,0,11.75,5.42,0,0,5.42,15.96,0,0,15.96,3.92,0,0,3.92,55.72,12.05,15.96,27.71,0,7.23
"78778741","86000US78741","78741 ZCTA5","78741 ZCTA5","us","860","00","ACSSF","0037948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78741",,,,,,,,,,,,,51981,37625,5479,557,2435,29,4188,1668,72.38,10.54,1.07,4.68,0.06,8.06,3.21,17619,4306,6469,3026,1874,976,499,389,80,0,24.44,36.72,17.17,10.64,5.54,2.83,2.21,0.45,0,17619,3191,2873,6717,4838,18.11,16.31,38.12,27.46,17619,1322,1249,1257,1494,1539,2358,3318,2678,1177,896,331,7.5,7.09,7.13,8.48,8.73,13.38,18.83,15.2,6.68,5.09,1.88,32765,0.4565,141300,17619,277,685,4235,4729,5307,1559,392,17,59,359,1.57,3.89,24.04,26.84,30.12,8.85,2.22,0.1,0.33,2.04,17619,4585,46,48,4491,3847,77,595,3175,3285,350,1259,1676,2678,941,1267,470,2374,1761,528,85,491,359,26.02,0.26,0.27,25.49,21.83,0.44,3.38,18.02,18.64,1.99,7.15,9.51,15.2,5.34,7.19,2.67,13.47,9.99,3,0.48,2.79,2.04
"78778742","86000US78742","78742 ZCTA5","78742 ZCTA5","us","860","00","ACSSF","0037949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78742",,,,,,,,,,,,,714,542,76,0,0,0,74,22,75.91,10.64,0,0,0,10.36,3.08,129,7,55,5,30,3,12,0,17,0,5.43,42.64,3.88,23.26,2.33,9.3,0,13.18,0,129,62,29,23,15,48.06,22.48,17.83,11.63,129,0,31,9,0,24,12,34,5,4,10,0,0,24.03,6.98,0,18.6,9.3,26.36,3.88,3.1,7.75,0,27750,0.4341,80600,129,6,19,27,17,60,0,0,0,0,0,4.65,14.73,20.93,13.18,46.51,0,0,0,0,0,129,40,0,0,40,36,7,0,29,34,22,12,0,5,0,5,0,14,14,0,0,0,0,31.01,0,0,31.01,27.91,5.43,0,22.48,26.36,17.05,9.3,0,3.88,0,3.88,0,10.85,10.85,0,0,0,0
