,1Y: Inc: Median Income Past 12m,1Y: Ed: % w/ BA,1Y: Hsg: Median Gross Rent,1Y: Hsg: Median House Val,5Y: Inc: Median Income Past 12m,5Y: Ed: % w/ BA,5Y: Hsg: Median Gross Rent,5Y: Hsg: Median House Val,1Y CHG: Inc: Median Income Past 12m,5Y CHG: Inc: Median Income Past 12m,1Y CHG > Median Inc: Median Income Past 12m,5Y CHG > Median Inc: Median Income Past 12m,1Y CHG > 75th Inc: Median Income Past 12m,5Y CHG > 75th Inc: Median Income Past 12m,1Y CHG: Ed: % w/ BA,5Y CHG: Ed: % w/ BA,1Y CHG > Median Ed: % w/ BA,5Y CHG > Median Ed: % w/ BA,1Y CHG > 75th Ed: % w/ BA,5Y CHG > 75th Ed: % w/ BA,1Y CHG: Hsg: Median Gross Rent,5Y CHG: Hsg: Median Gross Rent,1Y CHG > Median Hsg: Median Gross Rent,5Y CHG > Median Hsg: Median Gross Rent,1Y CHG > 75th Hsg: Median Gross Rent,5Y CHG > 75th Hsg: Median Gross Rent,1Y CHG: Hsg: Median House Val,5Y CHG: Hsg: Median House Val,1Y CHG > Median Hsg: Median House Val,5Y CHG > Median Hsg: Median House Val,1Y CHG > 75th Hsg: Median House Val,5Y CHG > 75th Hsg: Median House Val,Gentrified 1Y Median,Gentrified 1Y 75th,Gentrified 5Y Median,Gentrified 5Y 75th
144,45289,0.34457741211667914,1564,340800,54693,0.39018773117454114,1820,421300,2995.0,12399.0,True,True,True,True,0.012396152516064685,0.05800647157392669,True,True,False,True,236.0,492.0,True,True,True,True,15800.0,96300.0,True,True,False,False,True,False,True,True
145,18147,0.18702490629488214,901,139000,26948,0.2503496928784285,1150,208300,1436.0,10237.0,True,True,False,True,0.02028504390284583,0.0836098304863922,True,True,True,True,35.0,284.0,False,True,False,False,5600.0,74900.0,False,False,False,False,False,False,True,False
146,61476,0.4333452192960114,1421,713400,67858,0.4572677161444108,1638,903900,261.0,6643.0,False,True,False,False,0.006438603506809082,0.030361100355208503,True,True,False,False,96.0,313.0,True,True,True,True,46800.0,237300.0,True,True,True,True,False,False,True,False
147,32139,0.23562912901511124,1055,159300,40185,0.25980277060342805,1247,223700,197.0,8243.0,False,True,False,False,0.006657166398288811,0.03083080798660562,True,True,False,False,10.0,202.0,False,False,False,False,-3700.0,60700.0,False,False,False,False,False,False,False,False
148,66600,0.4339300080450523,1393,467300,66429,0.46934574420477937,1837,536800,1331.0,1160.0,True,False,False,False,0.00522136343459334,0.040637099594320436,True,True,False,False,-13.0,431.0,False,True,False,True,56200.0,125700.0,True,True,True,True,True,False,False,False
149,31156,0.16730717669139333,1191,145000,35910,0.17518540789737422,1447,187700,428.0,5182.0,False,False,False,False,-0.01413744023856739,-0.006259209032586505,False,False,False,False,-98.0,158.0,False,False,False,False,5600.0,48300.0,False,False,False,False,False,False,False,False
150,37838,0.315710648494833,1057,205600,44470,0.3363842234383846,1301,285500,2311.0,8943.0,True,True,True,True,-2.6714715172238e-05,0.02064686022837936,False,False,False,False,18.0,262.0,False,True,False,False,7000.0,86900.0,False,True,False,False,False,False,False,False
151,19472,0.06970260223048327,817,113300,20159,0.04294478527607362,1008,144000,519.0,1206.0,False,False,False,False,0.017670081905280022,-0.00908773504912963,True,False,True,False,376.0,567.0,True,True,True,True,1100.0,31800.0,False,False,False,False,False,False,False,False
152,23737,0.22636130840218388,856,207600,32034,0.2730316278703375,1115,338100,438.0,8735.0,False,True,False,False,0.012645119463952137,0.05931543893210578,True,True,False,True,6.0,265.0,False,True,False,False,18500.0,149000.0,True,True,False,True,False,False,True,False
153,20489,0.0840630472854641,946,109100,26052,0.09913793103448276,1261,147400,1695.0,7258.0,True,True,False,False,0.006921989350955282,0.021996873099973946,True,True,False,False,-7.0,308.0,False,True,False,True,11200.0,49500.0,False,False,False,False,False,False,True,False
154,40337,0.36121761900308613,1160,215500,48971,0.36851551149474404,1364,295200,3524.0,12158.0,True,True,True,True,0.011207942208040667,0.018505834699698576,True,False,False,False,13.0,217.0,False,False,False,False,9100.0,88800.0,False,True,False,False,False,False,False,False
155,,0.41373124592302674,1187,576100,68777,0.41943982251802553,1365,730800,,16569.0,False,True,False,True,-0.008393424840801189,-0.002684848245802396,False,False,False,False,15.0,193.0,False,False,False,False,19100.0,173800.0,True,True,False,True,False,False,False,False
156,,0.42441054091539526,1653,497900,71144,0.3821962536518302,2512,623900,,16414.0,False,True,False,True,0.03749092034624896,-0.004723366917316119,True,False,True,False,168.0,1027.0,True,True,True,True,8000.0,134000.0,False,True,False,True,False,False,False,False
157,28491,0.3994031079551302,963,322900,40059,0.4407555333666167,1375,483300,549.0,12117.0,False,True,False,True,0.013947394128419222,0.05529981953990576,True,True,False,True,58.0,470.0,True,True,False,True,27200.0,187600.0,True,True,True,True,False,False,True,True
158,,0.41124212566628976,1752,440100,84226,0.4910547118785105,2262,448100,,19180.0,False,True,False,True,0.02910859340220917,0.10892117961442993,True,True,True,True,61.0,571.0,True,True,False,True,9300.0,17300.0,False,False,False,False,False,False,True,True
159,50358,0.3825830140485313,1240,410400,54629,0.398747553816047,1560,496200,2571.0,6842.0,True,True,True,False,-0.0019827987434777317,0.014181741024037964,False,False,False,False,49.0,369.0,True,True,False,True,22800.0,108600.0,True,True,False,False,False,False,False,False
160,,0.20617469879518072,852,187400,30110,0.26091869972744797,1114,275500,,8920.0,False,True,False,True,0.027677911118115933,0.08242191205038318,True,True,True,True,21.0,283.0,False,True,False,False,16800.0,104900.0,True,True,False,False,False,False,True,False
161,25398,0.2330246419072644,962,151200,34314,0.2608994164092001,1196,222400,951.0,9867.0,False,True,False,True,0.012340381262454181,0.04021515576438989,True,True,False,False,31.0,265.0,False,True,False,False,4000.0,75200.0,False,False,False,False,False,False,True,False
162,6121,0.37997235447703887,1108,385600,7491,0.4326250856751199,1313,431300,380.0,1750.0,False,False,False,False,0.031603053811778414,0.08425578500985947,True,True,True,True,14.0,219.0,False,False,False,False,43600.0,89300.0,True,True,True,False,False,False,False,False
163,44678,0.3676442521788918,1081,341200,52828,0.3862516996525155,1287,444100,1451.0,9601.0,True,True,False,True,-0.004234211666710341,0.014373235806913354,False,False,False,False,49.0,255.0,True,True,False,False,20300.0,123200.0,True,True,False,True,False,False,False,False
164,22086,0.1386035475563529,893,142700,26884,0.15282800884066708,1105,199600,652.0,5450.0,False,False,False,False,-0.004666255898084254,0.009558205386229923,False,False,False,False,24.0,236.0,False,True,False,False,6400.0,63300.0,False,False,False,False,False,False,False,False
165,36249,0.2816788807461692,991,182300,41129,0.33224521773193183,1171,257500,2585.0,7465.0,True,True,True,False,-0.007588769776937565,0.04297756720882506,False,True,False,False,29.0,209.0,False,False,False,False,7100.0,82300.0,False,True,False,False,False,False,True,False
166,41077,0.3519533321548524,1373,266100,45657,0.3494809688581315,1577,344200,656.0,5236.0,False,False,False,False,0.025183169337737676,0.022710806041016773,True,True,True,False,25.0,229.0,False,True,False,False,29100.0,107200.0,True,True,True,False,False,False,False,False
167,,0.35203055890631285,1151,322700,51447,0.35468936020106706,1425,418900,,11893.0,False,True,False,True,0.015908612694036095,0.018567413988790304,True,False,True,False,54.0,328.0,True,True,False,True,10200.0,106400.0,False,True,False,False,False,False,False,False
168,,0.07767918088737201,1085,104200,30373,0.083901571301512,1280,148300,,6668.0,False,True,False,False,-0.011568458466877152,-0.005346068052737157,False,False,False,False,42.0,237.0,True,True,False,False,8200.0,52300.0,False,False,False,False,False,False,False,False
169,34250,0.4233265343964398,1081,293000,41325,0.4256508824043334,1414,423100,-1432.0,5643.0,False,False,False,False,-0.00470225408816638,-0.0023779060802727736,False,False,False,False,26.0,359.0,False,True,False,True,4400.0,134500.0,False,True,False,True,False,False,False,False
170,,0.22086650137022054,893,235400,32422,0.3088560070671378,1223,399400,,11441.0,False,True,False,True,0.0002001886545316689,0.08818969435144891,False,True,False,True,54.0,384.0,True,True,False,True,32200.0,196200.0,True,True,True,True,False,False,True,True
171,30621,0.26161852600959024,1092,183900,38192,0.29739636790180346,1337,279500,-135.0,7436.0,False,True,False,False,0.005429708238505915,0.04120755013071914,True,True,False,False,34.0,279.0,False,True,False,False,9300.0,104900.0,False,True,False,False,False,False,True,False
172,36616,0.25991354637506664,1139,172900,41474,0.2714314029929636,1383,232700,616.0,5474.0,False,False,False,False,0.0065845833726492775,0.018102439990546226,True,False,False,False,23.0,267.0,False,True,False,False,4800.0,64600.0,False,False,False,False,False,False,False,False
173,52082,0.4400128246232767,1266,704700,65449,0.42671971252566737,1507,849600,2840.0,16207.0,True,True,True,True,-0.009927816453098481,-0.023220928550707787,False,False,False,False,42.0,283.0,True,True,False,False,11900.0,156800.0,False,True,False,True,False,False,False,False
174,18290,0.11462016827216193,920,156800,25994,0.23274680073126142,1179,284400,-239.0,7465.0,False,True,False,False,0.00040251531328529266,0.11852914777238478,False,True,False,True,0.0,259.0,False,True,False,False,16400.0,144000.0,True,True,False,True,False,False,True,False
175,,0.36322496129570087,1059,358100,47974,0.45865293684984765,1257,473500,,6007.0,False,True,False,False,0.010031910157947022,0.1054598857120938,True,True,False,True,13.0,211.0,False,False,False,False,7600.0,123000.0,False,True,False,True,False,False,True,False
176,35373,0.3915431081823174,1088,385700,47676,0.43948726047588965,1428,553300,2326.0,14629.0,True,True,True,True,0.00961418732833097,0.05755833962190321,True,True,False,True,47.0,387.0,True,True,False,True,24400.0,192000.0,True,True,True,True,True,False,True,True
177,,0.11395164486722156,1291,121100,30733,0.10740354535974973,1546,167700,,4071.0,False,False,False,False,-0.01090158409559644,-0.01744968360306827,False,False,False,False,-60.0,195.0,False,False,False,False,5300.0,51900.0,False,False,False,False,False,False,False,False
178,60114,0.4467310298102981,2282,381400,76276,0.44061999708921556,2424,467000,98.0,16260.0,False,True,False,True,-0.003260165822735861,-0.009371198543818404,False,False,False,False,281.0,423.0,True,True,True,True,16800.0,102400.0,True,True,False,False,False,False,False,False
179,22182,0.11585365853658537,911,76400,21694,0.07100591715976332,1095,-666666666,427.0,-61.0,False,False,False,False,0.006329849012775848,-0.03851789236404621,True,False,False,False,3.0,187.0,False,False,False,False,-8100.0,-666751166.0,False,False,False,False,False,False,False,False
180,54362,0.40387845472591233,1219,641200,,,,,,,False,False,False,False,-0.009852791197114408,,False,False,False,False,32.0,,False,False,False,False,65100.0,,True,False,True,False,False,False,False,False
181,52926,0.4073754954333965,1608,528100,,,,,,,False,False,False,False,-0.017035045481998745,,False,False,False,False,-45.0,,False,False,False,False,30200.0,,True,False,True,False,False,False,False,False
182,31480,0.4241922927209031,1087,366100,,,,,2989.0,,True,False,True,False,0.02478918476577291,,True,False,True,False,124.0,,True,False,True,False,43200.0,,True,False,True,False,True,True,False,False
183,76111,0.39923896499238964,1734,447100,,,,,,,False,False,False,False,-0.012003160673900115,,False,False,False,False,-18.0,,False,False,False,False,7000.0,,False,False,False,False,False,False,False,False
184,50853,0.381498657554308,1304,426500,,,,,495.0,,False,False,False,False,-0.001084356494223282,,False,False,False,False,64.0,,True,False,False,False,16100.0,,True,False,False,False,False,False,False,False
185,23059,0.20497082670303857,892,202800,,,,,,,False,False,False,False,-0.0012038720921421497,,False,False,False,False,40.0,,False,False,False,False,15400.0,,True,False,False,False,False,False,False,False
186,27457,0.23085113045656666,998,159600,,,,,2059.0,,True,False,False,False,-0.002173511450697746,,False,False,False,False,36.0,,False,False,False,False,8400.0,,False,False,False,False,False,False,False,False
187,6234,0.39722933293178736,1140,432800,,,,,113.0,,False,False,False,False,0.017256978454748495,,True,False,True,False,32.0,,False,False,False,False,47200.0,,True,False,True,False,False,False,False,False
188,46193,0.3756496149270553,1150,367600,,,,,1515.0,,True,False,False,False,0.008005362748163491,,True,False,False,False,69.0,,True,False,True,False,26400.0,,True,False,True,False,True,False,False,False
189,37237,0.3130183220829315,1046,188100,,,,,988.0,,False,False,False,False,0.03133944133676231,,True,False,True,False,55.0,,True,False,False,False,5800.0,,False,False,False,False,False,False,False,False
190,41366,0.37247171751799796,1219,290200,,,,,289.0,,False,False,False,False,0.02051838536314554,,True,False,True,False,-154.0,,False,False,False,False,24100.0,,True,False,True,False,False,False,False,False
191,40307,0.3413614075569657,1222,330500,,,,,,,False,False,False,False,-0.01066915134934715,,False,False,False,False,71.0,,True,False,True,False,7800.0,,False,False,False,False,False,False,False,False
192,23498,0.13782150386507377,933,150700,,,,,1412.0,,True,False,False,False,-0.0007820436912791273,,False,False,False,False,40.0,,False,False,False,False,8000.0,,False,False,False,False,False,False,False,False
193,23850,0.07345923785200618,1061,115600,,,,,,,False,False,False,False,-0.004219943035365825,,False,False,False,False,-24.0,,False,False,False,False,11400.0,,False,False,False,False,False,False,False,False
194,32302,0.38929658134956147,1170,313300,,,,,-1948.0,,False,False,False,False,-0.034029953046878336,,False,False,False,False,89.0,,True,False,True,False,20300.0,,True,False,False,False,False,False,False,False
195,37243,0.2620559823533886,1209,180800,,,,,627.0,,False,False,False,False,0.002142435978321977,,False,False,False,False,70.0,,True,False,True,False,7900.0,,False,False,False,False,False,False,False,False
196,55650,0.4404701718907988,1362,735000,,,,,3568.0,,True,False,True,False,0.0004573472675221124,,False,False,False,False,96.0,,True,False,True,False,30300.0,,True,False,True,False,False,False,False,False
197,20676,0.14389976888456393,970,178100,,,,,2386.0,,True,False,True,False,0.029279600612402007,,True,False,True,False,50.0,,True,False,False,False,21300.0,,True,False,False,False,True,False,False,False
198,46394,0.4277549154092364,1092,378200,,,,,,,False,False,False,False,0.06452995411353551,,True,False,True,False,33.0,,False,False,False,False,20100.0,,True,False,False,False,False,False,False,False
199,36698,0.4063258232235702,1167,421800,,,,,1325.0,,True,False,False,False,0.01478271504125278,,True,False,True,False,79.0,,True,False,True,False,36100.0,,True,False,True,False,True,False,False,False
200,25846,0.12495230827928272,1307,123300,,,,,,,False,False,False,False,0.011000663412061157,,True,False,False,False,16.0,,False,False,False,False,2200.0,,False,False,False,False,False,False,False,False
201,66937,0.43930312475025973,2316,394600,,,,,6823.0,,True,False,True,False,-0.007427905060038376,,False,False,False,False,34.0,,False,False,False,False,13200.0,,False,False,False,False,False,False,False,False
202,21232,0.08771929824561403,963,80600,,,,,-950.0,,False,False,False,False,-0.02813436029097134,,False,False,False,False,52.0,,True,False,False,False,4200.0,,False,False,False,False,False,False,False,False
203,25681,0.23904210785520807,990,251000,,,,,,,False,False,False,False,0.018175606484987533,,True,False,True,False,97.0,,True,False,True,False,15600.0,,True,False,False,False,False,False,False,False
204,31596,0.26512780386019824,1140,204500,,,,,975.0,,False,False,False,False,0.003509277850608006,,False,False,False,False,48.0,,True,False,False,False,20600.0,,True,False,False,False,False,False,False,False
205,51285,0.40794534703484703,1188,286400,,,,,3114.0,,True,False,True,False,0.026416423831945923,,True,False,True,False,85.0,,True,False,True,False,13200.0,,False,False,False,False,True,True,False,False
206,53773,0.3855516293678838,2023,370800,,,,,1625.0,,True,False,False,False,0.0057707528738598635,,True,False,False,False,444.0,,True,False,True,False,19900.0,,True,False,False,False,True,False,False,False
207,32007,0.23315289872126774,1309,177600,,,,,1027.0,,False,False,False,False,-0.0031365324495510605,,False,False,False,False,129.0,,True,False,True,False,8200.0,,False,False,False,False,False,False,False,False
208,45983,0.39667440641150475,1307,275600,,,,,-818.0,,False,False,False,False,0.0010738075401469094,,False,False,False,False,23.0,,False,False,False,False,18200.0,,True,False,False,False,False,False,False,False
209,39526,0.3587598974015836,1082,321200,,,,,1626.0,,True,False,False,False,0.0018297713992926345,,False,False,False,False,62.0,,True,False,False,False,18700.0,,True,False,False,False,False,False,False,False
210,23797,0.12027168611582788,1067,111400,,,,,480.0,,False,False,False,False,-0.003800861287304849,,False,False,False,False,55.0,,True,False,False,False,5400.0,,False,False,False,False,False,False,False,False
211,36659,0.2935115402731983,1240,221000,,,,,1006.0,,False,False,False,False,-0.000517807519590352,,False,False,False,False,42.0,,True,False,False,False,15200.0,,True,False,False,False,False,False,False,False
212,47421,0.42828018057375855,1157,454300,,,,,2400.0,,True,False,True,False,0.055216306846070096,,True,False,True,False,134.0,,True,False,True,False,58700.0,,True,False,True,False,True,True,False,False
213,31533,0.17662716812639534,1251,152600,,,,,377.0,,False,False,False,False,0.009319991435002006,,True,False,False,False,60.0,,True,False,False,False,7600.0,,False,False,False,False,False,False,False,False
214,39324,0.34121411854611455,1100,218600,,,,,1486.0,,True,False,False,False,0.025503470051281563,,True,False,True,False,43.0,,True,False,False,False,13000.0,,False,False,False,False,True,False,False,False
215,15593,0.05721393034825871,848,121200,,,,,-3879.0,,False,False,False,False,-0.012488671882224564,,False,False,False,False,31.0,,False,False,False,False,7900.0,,False,False,False,False,False,False,False,False
216,25491,0.24174139292849509,889,231300,,,,,1754.0,,True,False,False,False,0.015380084526311205,,True,False,True,False,33.0,,False,False,False,False,23700.0,,True,False,False,False,True,False,False,False
217,47975,0.3935670762161622,1186,509600,,,,,-704.0,,False,False,False,False,-0.021258186281878866,,False,False,False,False,36.0,,False,False,False,False,33200.0,,True,False,True,False,False,False,False,False
218,45810,0.3529454598412583,1495,352300,,,,,521.0,,False,False,False,False,0.008368047724579164,,True,False,False,False,-69.0,,False,False,False,False,11500.0,,False,False,False,False,False,False,False,False
219,21119,0.20744860128075499,951,141300,,,,,2972.0,,True,False,True,False,0.020423694985872848,,True,False,True,False,50.0,,True,False,False,False,2300.0,,False,False,False,False,True,False,False,False
220,63265,0.4350679078284755,1449,749000,,,,,1789.0,,True,False,False,False,0.0017226885324641006,,False,False,False,False,28.0,,False,False,False,False,35600.0,,True,False,True,False,False,False,False,False
221,32112,0.2189948006932409,1121,169300,,,,,-27.0,,False,False,False,False,-0.01663432832187034,,False,False,False,False,66.0,,True,False,False,False,10000.0,,False,False,False,False,False,False,False,False
222,21866,0.08798084350378495,1038,111500,,,,,1377.0,,True,False,False,False,0.003917796218320849,,False,False,False,False,92.0,,True,False,True,False,2400.0,,False,False,False,False,False,False,False,False
223,41456,0.3696083406375421,1192,226300,,,,,1119.0,,True,False,False,False,0.008390721634455978,,True,False,False,False,32.0,,False,False,False,False,10800.0,,False,False,False,False,False,False,False,False
224,66980,0.4432537749634681,1489,484100,,,,,380.0,,False,False,False,False,0.009323766918415799,,True,False,False,False,96.0,,True,False,True,False,16800.0,,True,False,False,False,False,False,False,False
225,25416,0.1309088375657505,1104,121500,,,,,1619.0,,True,False,False,False,0.010637151449922624,,True,False,False,False,37.0,,False,False,False,False,10100.0,,False,False,False,False,False,False,False,False
226,38243,0.30334644547061174,1326,238600,,,,,1584.0,,True,False,False,False,0.009834905197413424,,True,False,False,False,86.0,,True,False,True,False,17600.0,,True,False,False,False,True,False,False,False
227,52894,0.4120247568523431,1213,476700,,,,,5473.0,,True,False,True,False,-0.016255423721415474,,False,False,False,False,56.0,,True,False,False,False,22400.0,,True,False,False,False,False,False,False,False
228,33448,0.1978689818468824,1273,160600,,,,,1915.0,,True,False,False,False,0.021241813720487057,,True,False,True,False,22.0,,False,False,False,False,8000.0,,False,False,False,False,False,False,False,False
229,40835,0.33634063678457204,1178,234200,,,,,1511.0,,True,False,False,False,-0.0048734817615425086,,False,False,False,False,78.0,,True,False,True,False,15600.0,,True,False,False,False,False,False,False,False
230,18818,0.05263157894736842,859,129700,,,,,3225.0,,True,False,True,False,-0.004582351400890292,,False,False,False,False,11.0,,False,False,False,False,8500.0,,False,False,False,False,False,False,False,False
231,27346,0.2418005867670885,964,268700,,,,,1855.0,,True,False,False,False,5.9193838593402104e-05,,False,False,False,False,75.0,,True,False,True,False,37400.0,,True,False,True,False,False,False,False,False
232,23161,0.0823555621565424,1091,122100,,,,,1295.0,,True,False,False,False,-0.00562528134724255,,False,False,False,False,53.0,,True,False,False,False,10600.0,,False,False,False,False,False,False,False,False
233,44283,0.37860287776315193,1219,249700,,,,,2827.0,,True,False,True,False,0.008994537125609825,,True,False,False,False,27.0,,False,False,False,False,23400.0,,True,False,False,False,True,False,False,False
234,50536,0.39860382216060997,1231,572700,,,,,2561.0,,True,False,True,False,0.005036745944447751,,False,False,False,False,45.0,,True,False,False,False,63100.0,,True,False,True,False,False,False,False,False
235,47080,0.3703543958018834,1715,377400,,,,,1270.0,,True,False,False,False,0.017408935960625094,,True,False,True,False,220.0,,True,False,True,False,25100.0,,True,False,True,False,True,False,False,False
236,22480,0.20841882533983072,1002,156800,,,,,1361.0,,True,False,False,False,0.0009702240590757361,,False,False,False,False,51.0,,True,False,False,False,15500.0,,True,False,False,False,False,False,False,False
237,63448,0.43571750789434116,1456,812900,,,,,183.0,,False,False,False,False,0.0006496000658656742,,False,False,False,False,7.0,,False,False,False,False,63900.0,,True,False,True,False,False,False,False,False
238,35726,0.24102531403430466,1183,183200,,,,,3614.0,,True,False,True,False,0.022030513341063762,,True,False,True,False,62.0,,True,False,False,False,13900.0,,True,False,False,False,True,False,False,False
239,62277,0.47207471159128367,1466,495800,,,,,-4703.0,,False,False,False,False,0.028820936627815597,,True,False,True,False,-23.0,,False,False,False,False,11700.0,,False,False,False,False,False,False,False,False
240,60545,0.4370139968895801,1281,659400,,,,,6183.0,,True,False,True,False,0.033135542163667764,,True,False,True,False,62.0,,True,False,False,False,18200.0,,True,False,False,False,True,False,False,False
241,53638,0.3922398589065256,1511,533800,,,,,712.0,,False,False,False,False,-0.015135636526870944,,False,False,False,False,-97.0,,False,False,False,False,5700.0,,False,False,False,False,False,False,False,False
242,35455,0.43265007320644217,1200,395200,,,,,3975.0,,True,False,True,False,0.00845778048553908,,True,False,False,False,113.0,,True,False,True,False,29100.0,,True,False,True,False,True,False,False,False
243,81451,0.42264257481648787,1847,476700,,,,,5340.0,,True,False,True,False,0.023403609824098226,,True,False,True,False,113.0,,True,False,True,False,29600.0,,True,False,True,False,True,True,False,False
244,52849,0.3765586034912718,1362,463200,,,,,1996.0,,True,False,False,False,-0.004940054063036214,,False,False,False,False,58.0,,True,False,False,False,36700.0,,True,False,True,False,False,False,False,False
245,25802,0.23313244156989563,962,233900,,,,,2743.0,,True,False,True,False,0.02816161486685706,,True,False,True,False,70.0,,True,False,True,False,31100.0,,True,False,True,False,True,True,False,False
246,30585,0.2535477767265847,1072,178100,,,,,3128.0,,True,False,True,False,0.022696646270018023,,True,False,True,False,74.0,,True,False,True,False,18500.0,,True,False,False,False,True,True,False,False
247,6659,0.41810899728222,1198,417800,,,,,425.0,,False,False,False,False,0.020879664350432647,,True,False,True,False,58.0,,True,False,False,False,-15000.0,,False,False,False,False,False,False,False,False
248,47779,0.3637654759331872,1203,389900,,,,,1586.0,,True,False,False,False,-0.011884138993868087,,False,False,False,False,53.0,,True,False,False,False,22300.0,,True,False,False,False,False,False,False,False
249,37411,0.3236411263916176,1093,205500,,,,,174.0,,False,False,False,False,0.010622804308686062,,True,False,False,False,47.0,,True,False,False,False,17400.0,,True,False,False,False,False,False,False,False
250,47207,0.3721935805754199,1425,313700,,,,,5841.0,,True,False,True,False,-0.00027813694257805555,,False,False,False,False,206.0,,True,False,True,False,23500.0,,True,False,False,False,False,False,False,False
251,42469,0.33688107357704766,1255,359500,,,,,2162.0,,True,False,False,False,-0.004480333979918039,,False,False,False,False,33.0,,False,False,False,False,29000.0,,True,False,True,False,False,False,False,False
252,25049,0.14000315855969678,1003,161000,,,,,1551.0,,True,False,False,False,0.002181654694623003,,False,False,False,False,70.0,,True,False,True,False,10300.0,,False,False,False,False,False,False,False,False
253,24867,0.08357883950301012,1303,123900,,,,,1017.0,,False,False,False,False,0.010119601651003937,,True,False,False,False,242.0,,True,False,True,False,8300.0,,False,False,False,False,False,False,False,False
254,36827,0.433859649122807,1280,358900,,,,,4525.0,,True,False,True,False,0.044563067773245535,,True,False,True,False,110.0,,True,False,True,False,45600.0,,True,False,True,False,True,True,False,False
255,38767,0.2633382106277435,1312,198500,,,,,1524.0,,True,False,False,False,0.0012822282743548685,,False,False,False,False,103.0,,True,False,True,False,17700.0,,True,False,False,False,False,False,False,False
256,56830,0.42338709677419356,1319,767400,,,,,1180.0,,True,False,False,False,-0.01708307511660523,,False,False,False,False,-43.0,,False,False,False,False,32400.0,,True,False,True,False,False,False,False,False
257,23224,0.17051856962170864,990,212400,,,,,2548.0,,True,False,True,False,0.026618800737144704,,True,False,True,False,20.0,,False,False,False,False,34300.0,,True,False,True,False,True,True,False,False
258,44003,0.41290391611384547,1136,392800,,,,,-2391.0,,False,False,False,False,-0.01485099929539091,,False,False,False,False,44.0,,True,False,False,False,14600.0,,True,False,False,False,False,False,False,False
259,39785,0.4185456673820341,1235,464400,,,,,3087.0,,True,False,True,False,0.012219844158463888,,True,False,False,False,68.0,,True,False,False,False,42600.0,,True,False,True,False,True,False,False,False
260,27831,0.09642088793272052,1338,137800,,,,,1985.0,,True,False,False,False,-0.028531420346562197,,False,False,False,False,31.0,,False,False,False,False,14500.0,,True,False,False,False,False,False,False,False
261,70658,0.4634051790975345,2339,426700,,,,,3721.0,,True,False,True,False,0.02410205434727475,,True,False,True,False,23.0,,False,False,False,False,32100.0,,True,False,True,False,True,True,False,False
262,20764,0.14321608040201006,1048,86100,,,,,-468.0,,False,False,False,False,0.05549678215639603,,True,False,True,False,85.0,,True,False,True,False,5500.0,,False,False,False,False,False,False,False,False
263,28191,0.2557165090386687,1020,297700,,,,,2510.0,,True,False,True,False,0.01667440118346064,,True,False,True,False,30.0,,False,False,False,False,46700.0,,True,False,True,False,True,True,False,False
264,33053,0.2709534938570724,1218,229200,,,,,1457.0,,True,False,False,False,0.0058256899968741616,,True,False,False,False,78.0,,True,False,True,False,24700.0,,True,False,True,False,True,False,False,False
265,52786,0.37741123846798996,1250,319800,,,,,1501.0,,True,False,False,False,-0.030534108566857066,,False,False,False,False,62.0,,True,False,False,False,33400.0,,True,False,True,False,False,False,False,False
266,55295,0.3850729621712055,1979,394600,,,,,1522.0,,True,False,False,False,-0.00047866719667827295,,False,False,False,False,-44.0,,False,False,False,False,23800.0,,True,False,False,False,False,False,False,False
267,34772,0.22171022813113764,1387,203800,,,,,2765.0,,True,False,True,False,-0.0114426705901301,,False,False,False,False,78.0,,True,False,True,False,26200.0,,True,False,True,False,False,False,False,False
268,50601,0.41977707706973677,1335,296900,,,,,4618.0,,True,False,True,False,0.023102670658232016,,True,False,True,False,28.0,,False,False,False,False,21300.0,,True,False,False,False,True,False,False,False
269,39852,0.3533984895601955,1120,348600,,,,,326.0,,False,False,False,False,-0.0053614078413881106,,False,False,False,False,38.0,,False,False,False,False,27400.0,,True,False,True,False,False,False,False,False
270,52402,0.3943445748526717,1266,606000,,,,,1866.0,,True,False,False,False,-0.004259247307938252,,False,False,False,False,35.0,,False,False,False,False,33300.0,,True,False,True,False,False,False,False,False
271,51640,0.3841308911894592,1759,406800,,,,,4560.0,,True,False,True,False,0.013776495387575804,,True,False,False,False,44.0,,True,False,False,False,29400.0,,True,False,True,False,True,False,False,False
272,25868,0.23624929603904637,1082,194000,,,,,3388.0,,True,False,True,False,0.027830470699215654,,True,False,True,False,80.0,,True,False,True,False,37200.0,,True,False,True,False,True,True,False,False
273,64608,0.4504581184599209,1519,851900,,,,,1160.0,,True,False,False,False,0.014740610565579737,,True,False,True,False,63.0,,True,False,False,False,39000.0,,True,False,True,False,True,False,False,False
274,36604,0.24843798329724714,1204,211000,,,,,878.0,,False,False,False,False,0.007412669262942484,,True,False,False,False,21.0,,False,False,False,False,27800.0,,True,False,True,False,False,False,False,False
275,63552,0.43698752228163995,1496,519100,,,,,1275.0,,True,False,False,False,-0.03508718930964372,,False,False,False,False,30.0,,False,False,False,False,23300.0,,True,False,False,False,False,False,False,False
276,6952,0.4199636516147071,1238,444700,,,,,293.0,,False,False,False,False,0.0018546543324871045,,False,False,False,False,40.0,,False,False,False,False,26900.0,,True,False,True,False,False,False,False,False
